Bangladesh	Total	Male	Female
 5-9	5.095228	2.635605	2.459623
 10-14 	3.302644	1.731244	1.571400
 15-19 	6.623494	3.070002	3.553492
 20-24 	12.352986	4.642285	7.710701
 25-29 	20.661844	6.956937	13.704907
 30-34 	32.072359	11.244464	20.827895
 35-39 	45.092351	16.928316	28.164035
 40-44 	59.862968	24.652146	35.210822
 45-49 	69.310515	31.092561	38.217953
 50-54 	68.864993	32.791087	36.073906
 55-59 	59.007154	29.547599	29.459555
 60-64 	44.100399	23.487119	20.613280
 65-69 	27.611120	15.486276	12.124843
 70-74 	14.650131	8.602532	6.047599
 75-79 	6.836829	4.202198	2.634632
 80+ 	2.744508	1.816940	0.927567
Total	483.072961	221.399038	261.673923
2045			
 0-4	4.968393	2.555506	2.412887
 5-9	5.195164	2.687414	2.507751
 10-14 	3.375490	1.769448	1.606042
 15-19 	6.729465	3.120249	3.609215
 20-24 	12.554461	4.716856	7.837606
 25-29 	21.134061	7.088600	14.045462
 30-34 	31.915410	10.963305	20.952105
 35-39 	44.728338	16.407277	28.321061
 40-44 	59.098330	23.751771	35.346559
 45-49 	69.640748	30.554122	39.086626
 50-54 	70.239300	32.840398	37.398902
 55-59 	61.215716	30.106486	31.109230
 60-64 	46.711568	24.417642	22.293925
 65-69 	30.218566	16.701855	13.516711
 70-74 	16.196819	9.353872	6.842948
 75-79 	7.840264	4.753141	3.087123
 80+ 	3.345228	2.171924	1.173304
Total	495.107322	223.959866	271.147456
2046			
 0-4	5.047374	2.596216	2.451158
 5-9	5.291533	2.737382	2.554150
 10-14 	3.448389	1.807697	1.640691
 15-19 	6.825164	3.165466	3.659698
 20-24 	12.699693	4.763008	7.936685
 25-29 	21.564856	7.211843	14.353013
 30-34 	31.817069	10.728126	21.088943
 35-39 	44.436944	15.924886	28.512058
 40-44 	58.190436	22.818028	35.372408
 45-49 	69.733765	29.902039	39.831727
 50-54 	71.349296	32.727655	38.621641
 55-59 	63.265540	30.572925	32.692615
 60-64 	49.234574	25.250048	23.984526
 65-69 	32.859968	17.883474	14.976494
 70-74 	18.101761	10.301530	7.800231
 75-79 	8.743545	5.219931	3.523615
 80+ 	4.003235	2.550980	1.452255
Total	506.613142	226.161234	280.451908
2047			
 0-4	5.120218	2.633777	2.486441
 5-9	5.384279	2.785478	2.598801
 10-14 	3.520823	1.845732	1.675091
 15-19 	6.914271	3.207442	3.706829
 20-24 	12.778517	4.777849	8.000668
 25-29 	21.942882	7.311206	14.631675
 30-34 	31.709166	10.493256	21.215910
 35-39 	44.281156	15.531670	28.749486
 40-44 	57.237172	21.895504	35.341668
 45-49 	69.551767	29.131725	40.420042
 50-54 	72.222461	32.473415	39.749046
 55-59 	65.142089	30.931720	34.210368
 60-64 	51.636475	25.978291	25.658184
 65-69 	35.499086	19.010631	16.488455
 70-74 	20.085457	11.262477	8.822980
 75-79 	9.783388	5.749094	4.034294
 80+ 	4.771633	2.989641	1.781991
Total	517.580841	228.008911	289.571930
2048			
 0-4	5.188281	2.668873	2.519408
 5-9	5.473665	2.831833	2.641832
 10-14 	3.592346	1.883320	1.709026
 15-19 	6.999705	3.247628	3.752077
 20-24 	12.832672	4.783676	8.048996
 25-29 	22.100818	7.308389	14.792429
 30-34 	31.836634	10.394103	21.442531
 35-39 	44.116176	15.142706	28.973470
 40-44 	56.332565	21.017171	35.315394
 45-49 	69.072515	28.246229	40.826286
 50-54 	72.857405	32.082556	40.774849
 55-59 	66.821314	31.176242	35.645072
 60-64 	53.947324	26.629922	27.317402
 65-69 	38.078014	20.041154	18.036860
 70-74 	22.215407	12.278914	9.936493
 75-79 	10.930156	6.321538	4.608619
 80+ 	5.612868	3.459860	2.153009
Total	528.007866	229.514114	298.493752
2049			
 0-4	5.253157	2.702313	2.550844
 5-9	5.559612	2.876404	2.683207
 10-14 	3.662423	1.920179	1.742244
 15-19 	7.083756	3.287168	3.796588
 20-24 	12.867624	4.782708	8.084916
 25-29 	22.137763	7.258250	14.879514
 30-34 	32.136221	10.393468	21.742753
 35-39 	43.841685	14.702484	29.139201
 40-44 	55.560829	20.224405	35.336424
 45-49 	68.294261	27.256486	41.037776
 50-54 	73.263339	31.565691	41.697648
 55-59 	68.292250	31.289266	37.002983
 60-64 	56.149026	27.209489	28.939536
 65-69 	40.576221	20.971902	19.604319
 70-74 	24.468030	13.331628	11.136402
 75-79 	12.280031	6.994317	5.285713
 80+ 	6.454605	3.913837	2.540767
Total	537.880831	230.679996	307.200836
2050			
 0-4	5.308285	2.730696	2.577589
 5-9	5.639874	2.918026	2.721848
 10-14 	3.730476	1.955993	1.774483
 15-19 	7.168663	3.327315	3.841348
 20-24 	12.889743	4.777843	8.111901
 25-29 	22.150372	7.202573	14.947799
 30-34 	32.414483	10.383891	22.030592
 35-39 	43.501322	14.256282	29.245040
 40-44 	54.987740	19.543195	35.444545
 45-49 	67.274080	26.196089	41.077991
 50-54 	73.449809	30.936610	42.513200
 55-59 	69.546247	31.277023	38.269224
 60-64 	58.200716	27.693939	30.506777
 65-69 	42.976866	21.796579	21.180287
 70-74 	26.792968	14.383765	12.409204
 75-79 	13.603368	7.618694	5.984674
 80+ 	7.531331	4.499663	3.031668
Total	547.166345	231.498174	315.668170
