Bangladesh	Total	Male	Female
 0-4	0.569948	0.291458	0.278489
 5-9	0.328822	0.168203	0.160619
 10-14 	0.080903	0.041321	0.039582
 15-19 	5.124763	2.902556	2.222207
 20-24 	17.098386	10.693690	6.404696
 25-29 	19.909493	13.690991	6.218502
 30-34 	16.711395	12.385540	4.325855
 35-39 	13.647909	10.727324	2.920585
 40-44 	10.629508	8.484421	2.145086
 45-49 	6.558111	5.248863	1.309248
 50-54 	2.716752	2.200161	0.516590
 55-59 	0.953654	0.799849	0.153805
 60-64 	0.283033	0.258870	0.024164
 65-69 	0.046249	0.044694	0.001554
 70-74 	0.005454	0.005279	0.000174
 75-79 	0.001984	0.001819	0.000166
 80+ 	0.000852	0.000783	0.000068
Total	94.667215	67.945824	26.721391
2008			
 0-4	0.606495	0.310162	0.296333
 5-9	0.387252	0.198088	0.189164
 10-14 	0.109384	0.055873	0.053510
 15-19 	5.192118	2.851336	2.340782
 20-24 	17.499615	10.569359	6.930256
 25-29 	20.714550	13.743307	6.971243
 30-34 	17.640693	12.686968	4.953725
 35-39 	14.101942	10.795432	3.306510
 40-44 	10.998083	8.579872	2.418211
 45-49 	6.742077	5.247023	1.495054
 50-54 	2.757355	2.161000	0.596355
 55-59 	0.944782	0.772909	0.171873
 60-64 	0.273988	0.245739	0.028249
 65-69 	0.045635	0.043523	0.002112
 70-74 	0.005730	0.005527	0.000203
 75-79 	0.001946	0.001766	0.000180
 80+ 	0.000810	0.000734	0.000076
Total	98.022453	68.268617	29.753836
2009			
 0-4	0.601920	0.307741	0.294180
 5-9	0.434036	0.221975	0.212061
 10-14 	0.142413	0.072747	0.069666
 15-19 	5.260187	2.802235	2.457951
 20-24 	17.856344	10.423740	7.432604
 25-29 	21.522007	13.780925	7.741082
 30-34 	18.693338	13.049455	5.643883
 35-39 	14.851424	11.080827	3.770597
 40-44 	11.300646	8.612844	2.687801
 45-49 	7.088175	5.379022	1.709153
 50-54 	2.915719	2.217524	0.698195
 55-59 	0.980020	0.784034	0.195986
 60-64 	0.281091	0.247501	0.033590
 65-69 	0.048122	0.045250	0.002872
 70-74 	0.006494	0.006242	0.000251
 75-79 	0.001996	0.001801	0.000195
 80+ 	0.000821	0.000736	0.000086
Total	101.984753	69.034600	32.950153
2010			
 0-4	0.580628	0.296677	0.283950
 5-9	0.463648	0.236929	0.226719
 10-14 	0.176938	0.090355	0.086583
 15-19 	5.310012	2.730746	2.579266
 20-24 	17.938606	10.031497	7.907109
 25-29 	22.147116	13.619871	8.527245
 30-34 	19.708621	13.304976	6.403645
 35-39 	15.459802	11.206942	4.252859
 40-44 	11.875667	8.844789	3.030877
 45-49 	7.721440	5.752978	1.968462
 50-54 	3.277681	2.446039	0.831643
 55-59 	1.095528	0.864316	0.231212
 60-64 	0.315138	0.274019	0.041119
 65-69 	0.056751	0.052773	0.003978
 70-74 	0.008209	0.007875	0.000334
 75-79 	0.002159	0.001945	0.000214
 80+ 	0.000897	0.000798	0.000099
Total	106.138840	69.763525	36.375315
2011			
 0-4	0.580004	0.296226	0.283778
 5-9	0.476600	0.243227	0.233373
 10-14 	0.210066	0.107208	0.102858
 15-19 	5.412783	2.703436	2.709347
 20-24 	18.111006	9.728574	8.382432
 25-29 	22.608276	13.332735	9.275541
 30-34 	20.464515	13.310094	7.154421
 35-39 	16.133100	11.327667	4.805433
 40-44 	12.007898	8.674626	3.333272
 45-49 	7.994992	5.786225	2.208767
 50-54 	3.464994	2.502916	0.962078
 55-59 	1.147489	0.880305	0.267184
 60-64 	0.326079	0.277999	0.048080
 65-69 	0.059286	0.054173	0.005114
 70-74 	0.009078	0.008639	0.000440
 75-79 	0.002255	0.002022	0.000233
 80+ 	0.000892	0.000783	0.000110
Total	109.009315	69.236854	39.772461
2012			
 0-4	0.630680	0.322112	0.308568
 5-9	0.487359	0.248310	0.239049
 10-14 	0.240040	0.122413	0.117627
 15-19 	5.445525	2.736028	2.709498
 20-24 	17.367674	9.576505	7.791169
 25-29 	21.406621	13.099077	8.307543
 30-34 	19.743035	13.334154	6.408881
 35-39 	15.814260	11.434821	4.379439
 40-44 	11.545684	8.562526	2.983159
 45-49 	7.664055	5.798235	1.865820
 50-54 	3.312658	2.537410	0.775248
 55-59 	1.096444	0.893131	0.203312
 60-64 	0.312310	0.279390	0.032920
 65-69 	0.058311	0.054724	0.003586
 70-74 	0.009616	0.009281	0.000335
 75-79 	0.002342	0.002134	0.000208
 80+ 	0.000840	0.000761	0.000080
Total	105.137455	69.011012	36.126442
2013			
 0-4	0.710378	0.362989	0.347389
 5-9	0.500391	0.254589	0.245802
 10-14 	0.270270	0.137731	0.132539
 15-19 	5.753409	2.918527	2.834881
 20-24 	18.446795	10.475401	7.971394
 25-29 	23.315837	14.826564	8.489272
 30-34 	22.234109	15.555211	6.678898
 35-39 	18.180540	13.572725	4.607815
 40-44 	13.152000	10.060675	3.091324
 45-49 	9.137763	7.205686	1.932077
 50-54 	4.159202	3.339048	0.820153
 55-59 	1.419666	1.200654	0.219012
 60-64 	0.415430	0.380636	0.034795
 65-69 	0.082181	0.078087	0.004094
 70-74 	0.014511	0.014099	0.000412
 75-79 	0.003119	0.002898	0.000221
 80+ 	0.001096	0.001014	0.000082
Total	117.796696	80.386535	37.410161
2014			
 0-4	0.430244	0.218860	0.211384
 5-9	0.421478	0.213427	0.208051
 10-14 	0.300531	0.153008	0.147523
 15-19 	5.916806	3.007372	2.909434
 20-24 	18.296513	10.458462	7.838051
 25-29 	22.718989	14.543166	8.175823
 30-34 	21.788856	15.307774	6.481082
 35-39 	18.051136	13.587592	4.463545
 40-44 	12.947182	9.989871	2.957311
 45-49 	8.627038	6.863905	1.763134
 50-54 	3.995956	3.238064	0.757892
 55-59 	1.372076	1.168802	0.203274
 60-64 	0.393371	0.362336	0.031035
 65-69 	0.077254	0.073370	0.003885
 70-74 	0.014016	0.013591	0.000424
 75-79 	0.003189	0.002970	0.000219
 80+ 	0.001018	0.000945	0.000072
Total	115.355653	79.203515	36.152138
2015			
 0-4	0.248744	0.126368	0.122375
 5-9	0.348470	0.177593	0.170877
 10-14 	0.322648	0.164515	0.158132
 15-19 	6.100854	3.070962	3.029892
 20-24 	18.811061	10.550038	8.261023
 25-29 	23.238017	14.485495	8.752522
 30-34 	22.387831	15.297674	7.090158
 35-39 	18.777075	13.789297	4.987778
 40-44 	13.235018	9.955763	3.279255
 45-49 	8.838624	6.837666	2.000957
 50-54 	4.149831	3.266313	0.883519
 55-59 	1.435363	1.188568	0.246795
 60-64 	0.401793	0.363686	0.038106
 65-69 	0.078235	0.073285	0.004950
 70-74 	0.014461	0.013887	0.000574
 75-79 	0.003402	0.003156	0.000246
 80+ 	0.001023	0.000939	0.000083
Total	118.392449	79.365205	39.027244
2016			
 0-4	0.309176	0.156201	0.152975
 5-9	0.341990	0.173999	0.167991
 10-14 	0.337299	0.171867	0.165432
 15-19 	6.247507	3.127106	3.120401
 20-24 	19.162338	10.645767	8.516571
 25-29 	23.580253	14.496735	9.083518
 30-34 	22.778049	15.331841	7.446208
 35-39 	19.287405	13.988827	5.298578
 40-44 	13.648492	10.145787	3.502705
 45-49 	8.761494	6.685946	2.075548
 50-54 	4.204457	3.269840	0.934617
 55-59 	1.484802	1.214745	0.270058
 60-64 	0.410608	0.368352	0.042256
 65-69 	0.079500	0.073914	0.005585
 70-74 	0.014863	0.014180	0.000683
 75-79 	0.003616	0.003350	0.000266
 80+ 	0.001032	0.000945	0.000087
Total	120.652881	79.869402	40.783478
2017			
 0-4	0.293461	0.148809	0.144651
 5-9	0.336614	0.171300	0.165315
 10-14 	0.347767	0.176840	0.170928
 15-19 	6.402774	3.188804	3.213970
 20-24 	19.492645	10.749193	8.743452
 25-29 	23.920438	14.536947	9.383491
 30-34 	23.116695	15.356726	7.759969
 35-39 	19.697863	14.136058	5.561805
 40-44 	13.956189	10.270122	3.686067
 45-49 	8.721865	6.577824	2.144041
 50-54 	4.245324	3.267513	0.977811
 55-59 	1.526099	1.235217	0.290882
 60-64 	0.420214	0.373305	0.046909
 65-69 	0.080466	0.074241	0.006225
 70-74 	0.015179	0.014378	0.000801
 75-79 	0.003820	0.003532	0.000288
 80+ 	0.001040	0.000951	0.000089
Total	122.578454	80.281761	42.296693
2018			
 0-4	0.325576	0.164224	0.161351
 5-9	0.304856	0.154402	0.150453
 10-14 	0.346316	0.175614	0.170702
 15-19 	6.581387	3.261468	3.319919
 20-24 	19.790767	10.835475	8.955292
 25-29 	24.242278	14.573717	9.668561
 30-34 	23.420183	15.364689	8.055494
 35-39 	19.977634	14.186221	5.791413
 40-44 	14.216186	10.356471	3.859715
 45-49 	8.666221	6.456240	2.209980
 50-54 	4.229262	3.217332	1.011930
 55-59 	1.554431	1.244291	0.310140
 60-64 	0.429320	0.376975	0.052345
 65-69 	0.081216	0.074257	0.006959
 70-74 	0.015448	0.014513	0.000935
 75-79 	0.003997	0.003683	0.000314
 80+ 	0.001046	0.000954	0.000092
Total	124.186123	80.460527	43.725596
2019			
 0-4	0.294825	0.149399	0.145426
 5-9	0.251721	0.126835	0.124886
 10-14 	0.342196	0.174389	0.167807
 15-19 	6.758753	3.332893	3.425860
 20-24 	20.050079	10.893952	9.156127
 25-29 	24.514162	14.578925	9.935237
 30-34 	23.675444	15.344312	8.331133
 35-39 	20.109416	14.125024	5.984392
 40-44 	14.388490	10.366966	4.021524
 45-49 	8.640268	6.353747	2.286521
 50-54 	4.107283	3.079049	1.028235
 55-59 	1.572912	1.243350	0.329562
 60-64 	0.437444	0.379153	0.058291
 65-69 	0.081602	0.073825	0.007776
 70-74 	0.015625	0.014545	0.001079
 75-79 	0.004137	0.003794	0.000343
 80+ 	0.001050	0.000956	0.000095
Total	125.245407	80.241113	45.004295
2020			
 0-4	0.222141	0.113654	0.108486
 5-9	0.201181	0.101034	0.100147
 10-14 	0.341480	0.173913	0.167567
 15-19 	6.884645	3.375328	3.509317
 20-24 	20.216085	10.878677	9.337408
 25-29 	24.665965	14.494083	10.171882
 30-34 	23.810832	15.230363	8.580469
 35-39 	20.046865	13.896655	6.150210
 40-44 	14.417139	10.241632	4.175507
 45-49 	8.438990	6.099049	2.339941
 50-54 	4.051507	2.985670	1.065837
 55-59 	1.580264	1.230948	0.349316
 60-64 	0.440870	0.376416	0.064454
 65-69 	0.081401	0.072666	0.008735
 70-74 	0.015637	0.014404	0.001234
 75-79 	0.004205	0.003832	0.000373
 80+ 	0.001046	0.000947	0.000099
Total	125.420253	79.289272	46.130981
2021			
 0-4	0.236304	0.120901	0.115403
 5-9	0.178184	0.089180	0.089004
 10-14 	0.334029	0.169949	0.164081
 15-19 	7.103780	3.484129	3.619652
 20-24 	21.207593	11.436491	9.771102
 25-29 	26.245873	15.484298	10.761575
 30-34 	25.603814	16.431235	9.172579
 35-39 	21.802429	15.161498	6.640931
 40-44 	15.945439	11.375459	4.569981
 45-49 	9.555379	6.953232	2.602147
 50-54 	4.491767	3.330364	1.161403
 55-59 	1.816696	1.425313	0.391383
 60-64 	0.527447	0.451666	0.075781
 65-69 	0.098684	0.088160	0.010524
 70-74 	0.019072	0.017581	0.001491
 75-79 	0.004959	0.004530	0.000429
 80+ 	0.001263	0.001150	0.000113
Total	135.172712	86.025136	49.147577
2022			
 0-4	0.249626	0.127708	0.121918
 5-9	0.140986	0.069906	0.071080
 10-14 	0.327751	0.166526	0.161225
 15-19 	7.239527	3.548510	3.691018
 20-24 	22.026896	11.862717	10.164179
 25-29 	27.570815	16.263290	11.307525
 30-34 	27.110661	17.389113	9.721549
 35-39 	23.222362	16.144765	7.077598
 40-44 	17.163181	12.241674	4.921507
 45-49 	10.397747	7.570658	2.827089
 50-54 	4.829412	3.575974	1.253438
 55-59 	1.999409	1.567757	0.431652
 60-64 	0.595491	0.508609	0.086882
 65-69 	0.112944	0.100417	0.012527
 70-74 	0.021747	0.019989	0.001758
 75-79 	0.005539	0.005057	0.000482
 80+ 	0.001436	0.001309	0.000127
Total	143.015532	91.163979	51.851552
2023			
 0-4	0.262319	0.134191	0.128127
 5-9	0.120071	0.059136	0.060935
 10-14 	0.300810	0.152436	0.148374
 15-19 	7.314823	3.585828	3.728995
 20-24 	22.719273	12.229640	10.489632
 25-29 	28.829210	17.010553	11.818657
 30-34 	28.599790	18.349861	10.249929
 35-39 	24.626850	17.129726	7.497124
 40-44 	18.349288	13.092164	5.257125
 45-49 	11.264483	8.211021	3.053462
 50-54 	5.187597	3.837119	1.350478
 55-59 	2.175028	1.704167	0.470861
 60-64 	0.668093	0.569385	0.098708
 65-69 	0.129656	0.114736	0.014920
 70-74 	0.024763	0.022698	0.002065
 75-79 	0.006171	0.005632	0.000539
 80+ 	0.001624	0.001481	0.000143
Total	150.579847	96.209775	54.370072
2024			
 0-4	0.279434	0.142265	0.137169
 5-9	0.083360	0.040193	0.043166
 10-14 	0.264595	0.133462	0.131133
 15-19 	7.373436	3.617297	3.756138
 20-24 	23.257120	12.524049	10.733071
 25-29 	30.010254	17.718856	12.291399
 30-34 	30.052672	19.297267	10.755405
 35-39 	26.029012	18.128599	7.900413
 40-44 	19.502761	13.928846	5.573914
 45-49 	12.146751	8.868718	3.278033
 50-54 	5.604944	4.145731	1.459213
 55-59 	2.311918	1.809131	0.502787
 60-64 	0.746493	0.635017	0.111476
 65-69 	0.148808	0.131116	0.017692
 70-74 	0.028170	0.025743	0.002428
 75-79 	0.006872	0.006271	0.000601
 80+ 	0.001823	0.001664	0.000159
Total	157.848422	101.154226	56.694197
2025			
 0-4	0.330258	0.167198	0.163060
 5-9	0.064923	0.032739	0.032183
 10-14 	0.238712	0.120404	0.118308
 15-19 	7.450155	3.659276	3.790879
 20-24 	23.661613	12.757423	10.904190
 25-29 	31.107160	18.383887	12.723274
 30-34 	31.465867	20.232620	11.233247
 35-39 	27.419134	19.131489	8.287644
 40-44 	20.631746	14.758739	5.873007
 45-49 	13.037016	9.538737	3.498278
 50-54 	5.981207	4.422868	1.558338
 55-59 	2.513037	1.964946	0.548092
 60-64 	0.834084	0.708454	0.125630
 65-69 	0.170313	0.149500	0.020813
 70-74 	0.032103	0.029236	0.002868
 75-79 	0.007667	0.006996	0.000671
 80+ 	0.002032	0.001857	0.000175
Total	164.947026	106.066370	58.880657
2026			
 0-4	0.407311	0.205134	0.202177
 5-9	0.077642	0.038888	0.038753
 10-14 	0.226793	0.114181	0.112613
 15-19 	7.524313	3.700133	3.824180
 20-24 	23.959851	12.941283	11.018568
 25-29 	32.101619	18.995811	13.105808
 30-34 	32.812069	21.132420	11.679649
 35-39 	28.802806	20.142978	8.659828
 40-44 	21.748357	15.592108	6.156249
 45-49 	13.924019	10.212439	3.711580
 50-54 	6.467419	4.791218	1.676202
 55-59 	2.647816	2.066832	0.580985
 60-64 	0.912509	0.774019	0.138490
 65-69 	0.194143	0.169915	0.024229
 70-74 	0.036655	0.033251	0.003404
 75-79 	0.008587	0.007836	0.000751
 80+ 	0.002254	0.002062	0.000192
Total	171.854164	110.920507	60.933657
2027			
 0-4	0.457129	0.230371	0.226758
 5-9	0.085601	0.042876	0.042725
 10-14 	0.200928	0.101129	0.099798
 15-19 	7.593555	3.738793	3.854762
 20-24 	24.180426	13.088424	11.092002
 25-29 	32.966938	19.538516	13.428422
 30-34 	34.096237	21.999199	12.097039
 35-39 	30.172528	21.153752	9.018776
 40-44 	22.850532	16.427470	6.423063
 45-49 	14.791618	10.877255	3.914363
 50-54 	6.945531	5.155895	1.789636
 55-59 	2.814948	2.193943	0.621005
 60-64 	0.998227	0.845540	0.152688
 65-69 	0.219921	0.192021	0.027901
 70-74 	0.041961	0.037907	0.004054
 75-79 	0.009623	0.008781	0.000842
 80+ 	0.002495	0.002285	0.000210
Total	178.428199	115.634156	62.794043
2028			
 0-4	0.501046	0.252569	0.248477
 5-9	0.095193	0.047173	0.048021
 10-14 	0.181950	0.090521	0.091430
 15-19 	7.664897	3.778427	3.886470
 20-24 	24.410876	13.246517	11.164359
 25-29 	33.688710	20.006227	13.682483
 30-34 	35.314590	22.830734	12.483856
 35-39 	31.522804	22.161686	9.361118
 40-44 	23.957090	17.278567	6.678523
 45-49 	15.642177	11.536299	4.105878
 50-54 	7.447400	5.543256	1.904144
 55-59 	2.996450	2.332988	0.663462
 60-64 	1.079480	0.913160	0.166321
 65-69 	0.247499	0.215698	0.031802
 70-74 	0.048169	0.043338	0.004830
 75-79 	0.010792	0.009846	0.000947
 80+ 	0.002768	0.002538	0.000230
Total	184.811893	120.289544	64.522349
2029			
 0-4	0.540223	0.272346	0.267876
 5-9	0.123718	0.060382	0.063337
 10-14 	0.154736	0.076067	0.078670
 15-19 	7.734861	3.818202	3.916659
 20-24 	24.644784	13.409548	11.235235
 25-29 	34.256130	20.390870	13.865260
 30-34 	36.456851	23.617743	12.839108
 35-39 	32.838541	23.150543	9.687998
 40-44 	25.073147	18.149535	6.923612
 45-49 	16.472691	12.187887	4.284804
 50-54 	7.960960	5.943275	2.017685
 55-59 	3.213162	2.502023	0.711139
 60-64 	1.139025	0.961881	0.177144
 65-69 	0.277399	0.241379	0.036019
 70-74 	0.055281	0.049552	0.005730
 75-79 	0.012114	0.011045	0.001069
 80+ 	0.003079	0.002826	0.000253
Total	190.956702	124.845104	66.111598
2030			
 0-4	0.574704	0.289772	0.284932
 5-9	0.175598	0.086651	0.088947
 10-14 	0.123805	0.060819	0.062986
 15-19 	7.790215	3.849513	3.940702
 20-24 	24.914172	13.594324	11.319848
 25-29 	34.685054	20.700154	13.984901
 30-34 	37.509966	24.350033	13.159933
 35-39 	34.111729	24.115726	9.996003
 40-44 	26.178208	19.020013	7.158195
 45-49 	17.285622	12.832962	4.452661
 50-54 	8.475945	6.347286	2.128660
 55-59 	3.406632	2.651248	0.755384
 60-64 	1.234346	1.040968	0.193379
 65-69 	0.310964	0.270259	0.040705
 70-74 	0.063226	0.056485	0.006741
 75-79 	0.013618	0.012400	0.001217
 80+ 	0.003426	0.003148	0.000278
Total	196.857230	129.281760	67.575470
2031			
 0-4	0.604291	0.304770	0.299521
 5-9	0.229149	0.113550	0.115598
 10-14 	0.112676	0.055061	0.057615
 15-19 	7.834598	3.873111	3.961488
 20-24 	25.244694	13.816038	11.428655
 25-29 	35.022155	20.961161	14.060994
 30-34 	38.463257	25.023466	13.439790
 35-39 	35.321515	25.038859	10.282656
 40-44 	27.283505	19.900323	7.383182
 45-49 	18.096728	13.485257	4.611472
 50-54 	8.988253	6.752570	2.235683
 55-59 	3.660353	2.853206	0.807147
 60-64 	1.292542	1.087830	0.204711
 65-69 	0.340027	0.295106	0.044921
 70-74 	0.071965	0.064119	0.007846
 75-79 	0.015329	0.013932	0.001397
 80+ 	0.003821	0.003516	0.000306
Total	202.584858	133.641877	68.942981
2032			
 0-4	0.628512	0.317105	0.311407
 5-9	0.259260	0.128712	0.130547
 10-14 	0.124441	0.061263	0.063177
 15-19 	7.876540	3.896789	3.979750
 20-24 	25.562148	14.031770	11.530377
 25-29 	35.313325	21.199874	14.113451
 30-34 	39.283868	25.616163	13.667705
 35-39 	36.471695	25.922128	10.549567
 40-44 	28.379290	20.779094	7.600196
 45-49 	18.902423	14.142406	4.760017
 50-54 	9.486736	7.150232	2.336505
 55-59 	3.909266	3.052129	0.857137
 60-64 	1.369726	1.150862	0.218864
 65-69 	0.372167	0.322555	0.049612
 70-74 	0.081356	0.072324	0.009032
 75-79 	0.017309	0.015693	0.001617
 80+ 	0.004255	0.003919	0.000336
Total	208.042317	137.863018	70.179299
2033			
 0-4	0.648859	0.327527	0.321332
 5-9	0.284681	0.141578	0.143103
 10-14 	0.143555	0.070623	0.072933
 15-19 	7.900178	3.909713	3.990466
 20-24 	25.888531	14.254055	11.634476
 25-29 	35.628557	21.458552	14.170005
 30-34 	39.953220	26.116753	13.836467
 35-39 	37.553176	26.758164	10.795012
 40-44 	29.453413	21.647242	7.806171
 45-49 	19.712532	14.810735	4.901798
 50-54 	9.971677	7.540684	2.430993
 55-59 	4.169020	3.261630	0.907390
 60-64 	1.453605	1.219798	0.233807
 65-69 	0.402207	0.348091	0.054115
 70-74 	0.091307	0.081017	0.010290
 75-79 	0.019609	0.017726	0.001882
 80+ 	0.004735	0.004363	0.000372
Total	213.278864	141.968253	71.310611
2034			
 0-4	0.665407	0.336029	0.329377
 5-9	0.306683	0.152752	0.153931
 10-14 	0.184361	0.090715	0.093646
 15-19 	7.926213	3.924740	4.001473
 20-24 	26.211819	14.477328	11.734492
 25-29 	35.985967	21.748642	14.237325
 30-34 	40.475125	26.528881	13.946244
 35-39 	38.565934	27.548144	11.017790
 40-44 	30.501919	22.499429	8.002491
 45-49 	20.538843	15.501853	5.036990
 50-54 	10.446961	7.928498	2.518462
 55-59 	4.435210	3.478228	0.956982
 60-64 	1.553869	1.303377	0.250492
 65-69 	0.423638	0.365946	0.057692
 70-74 	0.102095	0.090445	0.011650
 75-79 	0.022249	0.020055	0.002194
 80+ 	0.005275	0.004862	0.000414
Total	218.351569	145.999923	72.351646
2035			
 0-4	0.679441	0.343217	0.336224
 5-9	0.325421	0.162300	0.163121
 10-14 	0.236334	0.117037	0.119297
 15-19 	7.984354	3.961133	4.023221
 20-24 	26.464996	14.660574	11.804421
 25-29 	36.416143	22.088091	14.328052
 30-34 	40.866034	26.861189	14.004844
 35-39 	39.497723	28.282724	11.214999
 40-44 	31.520099	23.333269	8.186830
 45-49 	21.363184	16.197573	5.165611
 50-54 	10.915537	8.315587	2.599950
 55-59 	4.702553	3.697363	1.005189
 60-64 	1.646712	1.380654	0.266058
 65-69 	0.459868	0.396822	0.063047
 70-74 	0.114243	0.101078	0.013165
 75-79 	0.025206	0.022661	0.002546
 80+ 	0.005895	0.005430	0.000465
Total	223.223743	149.926701	73.297042
2036			
 0-4	0.692448	0.349825	0.342623
 5-9	0.341125	0.170328	0.170798
 10-14 	0.285136	0.141847	0.143289
 15-19 	8.026749	3.988406	4.038343
 20-24 	26.709522	14.839191	11.870331
 25-29 	36.909877	22.470102	14.439775
 30-34 	41.169665	27.138597	14.031069
 35-39 	40.328068	28.946563	11.381504
 40-44 	32.479211	24.121986	8.357225
 45-49 	22.187024	16.898387	5.288637
 50-54 	11.382189	8.705673	2.676516
 55-59 	4.966077	3.914698	1.051379
 60-64 	1.764387	1.480298	0.284089
 65-69 	0.481241	0.414459	0.066782
 70-74 	0.124548	0.110028	0.014520
 75-79 	0.028444	0.025513	0.002931
 80+ 	0.006605	0.006075	0.000529
Total	227.882317	153.721978	74.160339
2037			
 0-4	0.705541	0.356412	0.349129
 5-9	0.354171	0.177005	0.177166
 10-14 	0.314906	0.156895	0.158011
 15-19 	8.081242	4.025182	4.056060
 20-24 	26.930320	15.004538	11.925782
 25-29 	37.404407	22.852956	14.551452
 30-34 	41.439854	27.395221	14.044633
 35-39 	41.019329	29.511608	11.507722
 40-44 	33.380718	24.865986	8.514732
 45-49 	22.997559	17.590674	5.406884
 50-54 	11.842600	9.095249	2.747351
 55-59 	5.219268	4.124810	1.094458
 60-64 	1.880132	1.578663	0.301469
 65-69 	0.509902	0.438459	0.071443
 70-74 	0.135953	0.119920	0.016033
 75-79 	0.031898	0.028555	0.003343
 80+ 	0.007421	0.006814	0.000607
Total	232.255220	157.328945	74.926275
2038			
 0-4	0.719436	0.363361	0.356074
 5-9	0.365298	0.182690	0.182607
 10-14 	0.339680	0.169398	0.170282
 15-19 	8.133203	4.061146	4.072058
 20-24 	27.112257	15.146229	11.966028
 25-29 	37.902250	23.238235	14.664015
 30-34 	41.738555	27.672322	14.066233
 35-39 	41.552732	29.964219	11.588513
 40-44 	34.216720	25.558940	8.657780
 45-49 	23.785078	18.266719	5.518359
 50-54 	12.302550	9.487896	2.814654
 55-59 	5.462649	4.328176	1.134473
 60-64 	1.999828	1.680966	0.318862
 65-69 	0.540721	0.464370	0.076351
 70-74 	0.146451	0.128969	0.017482
 75-79 	0.035522	0.031746	0.003777
 80+ 	0.008357	0.007658	0.000699
Total	236.361288	160.753041	75.608246
2039			
 0-4	0.735013	0.371160	0.363853
 5-9	0.375013	0.187631	0.187383
 10-14 	0.361521	0.180430	0.181091
 15-19 	8.164682	4.085254	4.079428
 20-24 	27.286763	15.284145	12.002618
 25-29 	38.366455	23.601472	14.764984
 30-34 	42.092379	27.987921	14.104458
 35-39 	41.930415	30.304406	11.626009
 40-44 	34.980143	26.195198	8.784946
 45-49 	24.541093	18.917122	5.623971
 50-54 	12.765629	9.887178	2.878451
 55-59 	5.696577	4.525469	1.171108
 60-64 	2.120430	1.784490	0.335940
 65-69 	0.577121	0.495298	0.081823
 70-74 	0.153544	0.134924	0.018620
 75-79 	0.039381	0.035140	0.004241
 80+ 	0.009412	0.008607	0.000805
Total	240.195573	163.985843	76.209730
2040			
 0-4	0.752310	0.379854	0.372456
 5-9	0.383673	0.191997	0.191676
 10-14 	0.380756	0.190164	0.190593
 15-19 	8.193788	4.109148	4.084639
 20-24 	27.455376	15.419388	12.035988
 25-29 	38.751217	23.912365	14.838852
 30-34 	42.525156	28.358172	14.166984
 35-39 	42.171789	30.544707	11.627082
 40-44 	35.661254	26.767455	8.893799
 45-49 	25.261973	19.540035	5.721938
 50-54 	13.220352	10.281642	2.938710
 55-59 	5.923593	4.718631	1.204962
 60-64 	2.239623	1.887180	0.352443
 65-69 	0.610507	0.523601	0.086906
 70-74 	0.165811	0.145463	0.020348
 75-79 	0.043646	0.038895	0.004751
 80+ 	0.010575	0.009651	0.000924
Total	243.751397	167.018347	76.733050
2041			
 0-4	0.770559	0.389055	0.381504
 5-9	0.391889	0.196105	0.195783
 10-14 	0.397503	0.198658	0.198844
 15-19 	8.206187	4.123148	4.083039
 20-24 	27.577801	15.525827	12.051974
 25-29 	39.099832	24.198575	14.901256
 30-34 	43.015277	28.767927	14.247350
 35-39 	42.330013	30.722389	11.607623
 40-44 	36.246956	27.266031	8.980925
 45-49 	25.929369	20.118463	5.810906
 50-54 	13.670849	10.675005	2.995845
 55-59 	6.147849	4.911262	1.236587
 60-64 	2.355675	1.987542	0.368133
 65-69 	0.652512	0.559727	0.092785
 70-74 	0.172689	0.151151	0.021538
 75-79 	0.047264	0.042053	0.005210
 80+ 	0.011831	0.010779	0.001052
Total	247.024054	169.843699	77.180355
2042			
 0-4	0.788879	0.398313	0.390566
 5-9	0.400128	0.200204	0.199924
 10-14 	0.412012	0.206032	0.205981
 15-19 	8.208413	4.131657	4.076756
 20-24 	27.680114	15.620860	12.059254
 25-29 	39.398914	24.450883	14.948031
 30-34 	43.511752	29.181902	14.329851
 35-39 	42.468362	30.884252	11.584110
 40-44 	36.707217	27.667876	9.039341
 45-49 	26.546915	20.655239	5.891675
 50-54 	14.110022	11.059764	3.050257
 55-59 	6.367805	5.102356	1.265449
 60-64 	2.466007	2.083399	0.382608
 65-69 	0.693619	0.595195	0.098425
 70-74 	0.182183	0.159148	0.023035
 75-79 	0.051214	0.045497	0.005718
 80+ 	0.013164	0.011974	0.001189
Total	250.006719	172.454550	77.552169
2043			
 0-4	0.807014	0.407488	0.399526
 5-9	0.408594	0.204410	0.204184
 10-14 	0.424749	0.212507	0.212242
 15-19 	8.201855	4.135433	4.066421
 20-24 	27.746703	15.693692	12.053011
 25-29 	39.643373	24.665943	14.977429
 30-34 	43.999576	29.588437	14.411139
 35-39 	42.640416	31.070125	11.570291
 40-44 	37.026587	27.960721	9.065866
 45-49 	27.108620	21.145238	5.963382
 50-54 	14.531483	11.430414	3.101069
 55-59 	6.586220	5.293509	1.292711
 60-64 	2.571041	2.175102	0.395939
 65-69 	0.735834	0.631785	0.104049
 70-74 	0.192417	0.167807	0.024611
 75-79 	0.054841	0.048634	0.006207
 80+ 	0.014563	0.013228	0.001335
Total	252.693884	174.844474	77.849410
2044			
 0-4	0.825718	0.416967	0.408751
