south_africa_test	Total	Male	Female
Total	5467227.204186	2319265.002306	3147962.201879
2005			
 0-4	144385.059027	73056.588775	71328.470251
 5-9	82596.773287	41715.999269	40880.774018
 10-14 	34611.853177	17428.334513	17183.518664
 15-19 	136076.827263	40126.894508	95949.932756
 20-24 	623545.824083	214308.829761	409236.994322
 25-29 	1074729.834649	424297.567516	650432.267133
 30-34 	1079285.915381	478676.487659	600609.427723
 35-39 	835304.950149	394020.812324	441284.137825
 40-44 	582669.566392	270735.094416	311934.471977
 45-49 	414938.925643	178214.642630	236724.283013
 50-54 	259434.870677	102984.740428	156450.130248
 55-59 	153743.319955	58467.111446	95276.208509
 60-64 	91763.585500	36138.161238	55625.424262
 65-69 	52328.665779	22387.937343	29940.728436
 70-74 	33157.897470	14001.209720	19156.687750
 75-79 	16707.708154	7046.053199	9661.654956
 80+ 	4255.634902	2011.547532	2244.087370
Total	5619537.211490	2375618.012277	3243919.199214
2006			
 0-4	142597.504767	72137.512982	70459.991786
 5-9	92333.110590	46649.712517	45683.398073
 10-14 	44811.485676	22578.259163	22233.226513
 15-19 	133921.363757	40406.391466	93514.972291
 20-24 	605394.917219	207823.253977	397571.663242
 25-29 	1078576.136460	421991.146563	656584.989896
 30-34 	1114313.968064	488558.118624	625755.849440
 35-39 	870271.380750	406828.271589	463443.109161
 40-44 	603889.565899	280302.527985	323587.037914
 45-49 	428706.170586	183984.267871	244721.902714
 50-54 	274620.125612	108242.662244	166377.463368
 55-59 	162840.379055	61260.046063	101580.332992
 60-64 	96834.601662	37406.509604	59428.092058
 65-69 	55610.179668	23200.466003	32409.713665
 70-74 	34851.427434	14429.388333	20422.039100
 75-79 	17990.514060	7465.826479	10524.687582
 80+ 	5152.754772	2334.994159	2817.760613
Total	5762715.586030	2425599.355623	3337116.230407
2007			
 0-4	142348.931922	72010.668040	70338.263882
 5-9	101966.000455	51538.888050	50427.112405
 10-14 	53180.320579	26790.161636	26390.158943
 15-19 	132795.330329	41062.544539	91732.785790
 20-24 	586912.752869	201435.579018	385477.173851
 25-29 	1077470.536648	418636.891138	658833.645510
 30-34 	1147160.617333	496540.206829	650620.410504
 35-39 	904182.057101	418900.806383	485281.250718
 40-44 	627631.094804	290525.092367	337106.002437
 45-49 	443548.164157	190094.400382	253453.763775
 50-54 	291671.042773	114013.947916	177657.094857
 55-59 	173699.807712	64606.790930	109093.016782
 60-64 	102581.969872	38822.991749	63758.978123
 65-69 	59424.070538	24154.074878	35269.995660
 70-74 	36669.723499	14862.494025	21807.229474
 75-79 	19327.228347	7890.035387	11437.192961
 80+ 	6146.988858	2678.931163	3468.057695
Total	5906716.637795	2474564.504430	3432152.133365
2008			
 0-4	146068.753877	73905.675326	72163.078551
 5-9	112346.554043	56816.588418	55529.965625
 10-14 	64228.757214	32376.813036	31851.944178
 15-19 	133641.758745	42517.816641	91123.942104
 20-24 	568994.325089	195378.998695	373615.326395
 25-29 	1070525.193987	414052.623080	656472.570907
 30-34 	1173043.302486	502069.787843	670973.514643
 35-39 	933952.340970	429001.452272	504950.888698
 40-44 	650040.969446	299809.634569	350231.334877
 45-49 	456199.210197	195504.666717	260694.543480
 50-54 	307021.567924	119215.152296	187806.415629
 55-59 	184741.627960	68041.339957	116700.288003
 60-64 	108287.070951	40223.407167	68063.663784
 65-69 	63252.948086	25092.876321	38160.071766
 70-74 	38425.198393	15247.159603	23178.038790
 75-79 	20540.223415	8259.287099	12280.936316
 80+ 	7120.379138	2998.312919	4122.066219
Total	6038430.181921	2520511.591958	3517918.589964
2009			
 0-4	120210.029951	60787.686276	59422.343674
 5-9	119447.875877	60423.419414	59024.456463
 10-14 	74923.511482	37791.851200	37131.660282
 15-19 	136669.227939	44849.309926	91819.918013
 20-24 	552541.674550	189955.922227	362585.752323
 25-29 	1057001.282957	408013.319822	648987.963135
 30-34 	1191264.063935	505286.638812	685977.425123
 35-39 	960808.891508	438323.969612	522484.921896
 40-44 	668854.368133	307257.353863	361597.014270
 45-49 	465736.009638	200197.246102	265538.763536
 50-54 	319974.093169	123838.572726	196135.520443
 55-59 	195750.215350	71566.772385	124183.442966
 60-64 	114028.410837	41705.696083	72322.714754
 65-69 	67023.422512	26010.583445	41012.839067
 70-74 	40179.733228	15612.623564	24567.109664
 75-79 	21559.132823	8546.158174	13012.974649
 80+ 	8016.002693	3269.096307	4746.906386
Total	6113987.946582	2543436.219937	3570551.726644
2010			
 0-4	89663.171927	45322.258699	44340.913228
 5-9	118364.049415	59868.650152	58495.399263
 10-14 	84539.795523	42668.230292	41871.565231
 15-19 	141260.216848	47853.428765	93406.788083
 20-24 	536932.134101	184907.014487	352025.119613
 25-29 	1038888.814331	400771.378260	638117.436072
 30-34 	1204643.366630	507172.542204	697470.824427
 35-39 	986227.868885	445803.738164	540424.130721
 40-44 	688853.840521	316256.195803	372597.644718
 45-49 	475766.575043	205656.674918	270109.900125
 50-54 	331399.911641	128274.429137	203125.482504
 55-59 	207755.072990	75486.207996	132268.864994
 60-64 	120550.244988	43511.644175	77038.600813
 65-69 	71056.097171	27000.121878	44055.975292
 70-74 	42194.562439	16034.281781	26160.280659
 75-79 	22461.095610	8750.296041	13710.799569
 80+ 	8810.181480	3481.799571	5328.381910
Total	6169366.999542	2558818.892322	3610548.107220
2011			
 0-4	74466.729729	37673.932534	36792.797195
 5-9	118322.973386	59852.477377	58470.496010
 10-14 	94151.320395	47558.413119	46592.907276
 15-19 	146060.172812	51130.382308	94929.790504
 20-24 	519661.738920	179272.204798	340389.534122
 25-29 	1020533.680249	392912.003209	627621.677040
 30-34 	1222136.232773	510346.718101	711789.514672
 35-39 	1027857.685331	459878.265084	567979.420247
 40-44 	722169.065024	329906.473747	392262.591276
 45-49 	497027.059514	216011.597406	281015.462108
 50-54 	348885.007051	135605.637443	213279.369608
 55-59 	225527.275051	81449.277701	144077.997350
 60-64 	130993.040026	46654.371631	84338.668395
 65-69 	76919.801498	28543.391054	48376.410443
 70-74 	45408.642039	16823.434998	28585.207041
 75-79 	23729.080173	9017.048063	14712.032110
 80+ 	9700.776599	3707.597399	5993.179200
Total	6303550.280571	2606343.225971	3697207.054599
2012			
 0-4	68228.732033	34564.318439	33664.413594
 5-9	123937.520653	62734.720815	61202.799837
 10-14 	104114.647791	52644.201398	51470.446393
 15-19 	147009.422664	52592.370141	94417.052523
 20-24 	498660.918975	172167.459516	326493.459459
 25-29 	1003842.497374	384532.627515	619309.869859
 30-34 	1245643.216968	515719.262237	729923.954730
 35-39 	1086298.536774	479719.788837	606578.747937
 40-44 	771355.569340	350374.400080	420981.169260
 45-49 	531345.619440	232057.570174	299288.049266
 50-54 	372296.833408	145851.951726	226444.881682
 55-59 	247362.019243	89012.444828	158349.574415
 60-64 	144704.917533	50969.637241	93735.280292
 65-69 	84275.415457	30603.693727	53671.721730
 70-74 	49730.921494	18016.776808	31714.144686
 75-79 	25565.260192	9439.943969	16125.316223
 80+ 	10832.200008	4013.778538	6818.421470
Total	6515204.249345	2685014.945988	3830189.303357
2013			
 0-4	64098.722134	32513.693712	31585.028422
 5-9	129189.775756	65467.253435	63722.522322
 10-14 	112682.521159	57040.550638	55641.970521
 15-19 	149187.750957	55089.375093	94098.375864
 20-24 	476205.070228	164610.576583	311594.493645
 25-29 	978823.057984	372835.647215	605987.410769
 30-34 	1261852.609031	518650.308299	743202.300732
 35-39 	1142075.055451	498863.447373	643211.608078
 40-44 	823169.711744	372193.515072	450976.196672
 45-49 	567361.394517	249065.733189	318295.661328
 50-54 	395037.868772	156586.904933	238450.963839
 55-59 	268628.797709	96660.342039	171968.455670
 60-64 	159422.292128	55666.456984	103755.835144
 65-69 	91920.457444	32732.377184	59188.080260
 70-74 	54280.148033	19271.014822	35009.133210
 75-79 	27564.156103	9867.930710	17696.225393
 80+ 	12039.414305	4334.725012	7704.689292
Total	6713538.803456	2761449.852295	3952088.951161
2014			
 0-4	55034.446812	27929.191107	27105.255705
 5-9	131561.027776	66758.148468	64802.879309
 10-14 	119068.815121	60339.587846	58729.227275
 15-19 	151395.460780	57489.987208	93905.473573
 20-24 	456324.732080	158425.973873	297898.758207
 25-29 	942577.166662	358380.176610	584196.990051
 30-34 	1264597.154247	518535.228426	746061.925821
 35-39 	1190428.427708	517832.609025	672595.818683
 40-44 	878806.206270	398236.051997	480570.154273
 45-49 	602533.926950	267405.910668	335128.016282
 50-54 	418232.616724	169669.685423	248562.931302
 55-59 	289214.477856	105340.263363	183874.214493
 60-64 	174795.129854	61162.675676	113632.454177
 65-69 	99967.525295	35264.730983	64702.794311
 70-74 	58985.860893	20709.111256	38276.749636
 75-79 	29595.361862	10407.567060	19187.794802
 80+ 	13358.795793	4705.800927	8652.994866
Total	6876477.132682	2838592.699915	4037884.432767
2015			
 0-4	48979.963601	24855.397465	24124.566137
 5-9	118549.523136	60264.222603	58285.300533
 10-14 	117390.561173	59516.322372	57874.238801
 15-19 	153107.512878	59525.867617	93581.645261
 20-24 	438598.056446	153418.140541	285179.915904
 25-29 	903772.757200	344000.976715	559771.780485
 30-34 	1261504.755862	516215.726773	745289.029089
 35-39 	1239248.492507	535794.649690	703453.842816
 40-44 	940983.220509	423901.074007	517082.146501
 45-49 	646126.167426	289157.473375	356968.694051
 50-54 	445728.827970	183966.560619	261762.267351
 55-59 	310918.409258	114315.939340	196602.469918
 60-64 	192429.248719	67223.412585	125205.836134
 65-69 	109481.171981	38137.984973	71343.187008
 70-74 	64358.488673	22234.977009	42123.511664
 75-79 	32054.743973	11051.265433	21003.478540
 80+ 	14868.934188	5087.725340	9781.208848
Total	7038100.835499	2908667.716459	4129433.119040
2016			
 0-4	43475.911294	22067.269103	21408.642191
 5-9	103375.764815	52659.471592	50716.293223
 10-14 	114479.499208	58056.237762	56423.261446
 15-19 	151406.879333	60279.988072	91126.891261
 20-24 	413563.092936	145527.477048	268035.615888
 25-29 	857684.212511	324020.373256	533663.839255
 30-34 	1243445.883312	505705.115083	737740.768229
 35-39 	1277600.275145	547929.792782	729670.482363
 40-44 	1002801.225631	449748.560554	553052.665077
 45-49 	692332.339388	310266.911922	382065.427466
 50-54 	474430.696032	198951.561565	275479.134467
 55-59 	331292.831246	123321.423013	207971.408233
 60-64 	210588.145836	73387.327115	137200.818720
 65-69 	119712.892202	41174.814814	78538.077388
 70-74 	69506.233687	23623.270484	45882.963203
 75-79 	34950.898032	11750.175119	23200.722912
 80+ 	16461.789967	5484.656740	10977.133228
Total	7157108.570574	2953954.426026	4203154.144549
2017			
 0-4	32211.175075	16361.967312	15849.207763
 5-9	88731.374684	45292.114277	43439.260407
 10-14 	114470.294866	58121.731508	56348.563358
 15-19 	152254.444780	61856.583837	90397.860942
 20-24 	390563.725352	138587.816760	251975.908592
 25-29 	809728.413386	304957.060890	504771.352496
 30-34 	1215041.745633	491905.290078	723136.455556
 35-39 	1306242.338612	556840.481533	749401.857079
 40-44 	1065393.717235	474474.746240	590918.970995
 45-49 	740764.331768	332806.125905	407958.205863
 50-54 	506125.932507	215328.861271	290797.071236
 55-59 	351746.223596	132976.702438	218769.521158
 60-64 	229458.915529	79956.501297	149502.414232
 65-69 	131044.933412	44615.262495	86429.670917
 70-74 	74971.447441	25079.383646	49892.063795
 75-79 	38105.867138	12549.246305	25556.620832
 80+ 	18204.309437	5892.847709	12311.461727
Total	7265059.190451	2997602.723503	4267456.466948
2018			
 0-4	23828.001313	12105.441453	11722.559860
 5-9	72188.076082	36940.299274	35247.776808
 10-14 	114608.793741	58294.149497	56314.644244
 15-19 	153943.166530	63461.750339	90481.416191
 20-24 	375530.373403	134941.856567	240588.516836
 25-29 	764626.371377	287630.775595	476995.595782
 30-34 	1177716.993446	474728.136223	702988.857223
 35-39 	1323320.114488	561044.418515	762275.695973
 40-44 	1124634.675113	497291.862517	627342.812596
 45-49 	792445.359305	356262.542514	436182.816791
 50-54 	540122.384386	232522.835021	307599.549365
 55-59 	372446.795360	143321.575006	229125.220354
 60-64 	248331.978454	86763.458724	161568.519729
 65-69 	143391.679969	48420.095257	94971.584712
 70-74 	80857.824877	26632.172093	54225.652784
 75-79 	41469.210237	13402.915546	28066.294691
 80+ 	20078.843191	6316.143438	13762.699753
Total	7369540.641273	3040080.427580	4329460.213693
2019			
 0-4	19865.701841	10089.611971	9776.089870
 5-9	56716.826227	29100.233361	27616.592866
 10-14 	116835.638100	59579.691037	57255.947063
 15-19 	156895.751604	65488.892595	91406.859010
 20-24 	365828.200489	133069.028618	232759.171870
 25-29 	723996.144661	272671.969241	451324.175420
 30-34 	1133766.846603	455285.228383	678481.618220
 35-39 	1328663.378805	560684.016916	767979.361889
 40-44 	1178434.610405	517345.590513	661089.019892
 45-49 	848228.303773	381022.975344	467205.328429
 50-54 	575083.873029	249622.762773	325461.110256
 55-59 	394022.138966	154540.695555	239481.443411
 60-64 	266940.805373	93787.523756	173153.281617
 65-69 	156760.527528	52585.003353	104175.524175
 70-74 	87337.200604	28346.478387	58990.722216
 75-79 	45005.287325	14289.280206	30716.007119
 80+ 	22114.337808	6764.580314	15349.757493
Total	7476495.573141	3084273.562324	4392222.010817
2020			
 0-4	17882.515540	9074.991619	8807.523922
 5-9	47325.059612	24334.253737	22990.805875
 10-14 	106602.211725	54564.677722	52037.534003
 15-19 	155398.891874	64729.986304	90668.905570
 20-24 	360098.554759	132584.447653	227514.107107
 25-29 	689645.929819	260673.431551	428972.498268
 30-34 	1086210.059040	434983.642914	651226.416126
 35-39 	1322968.312337	556020.086455	766948.225883
 40-44 	1224851.724405	534128.570417	690723.153988
 45-49 	904903.601104	404594.852764	500308.748340
 50-54 	613848.704514	268823.932462	345024.772052
 55-59 	417359.725831	166866.377787	250493.348045
 60-64 	284934.733587	101008.855458	183925.878129
 65-69 	171146.186317	57122.159622	114024.026695
 70-74 	94566.301565	30284.078639	64282.222926
 75-79 	48686.799042	15196.762685	33490.036357
 80+ 	24344.293599	7248.845288	17095.448311
Total	7570773.604672	3122239.953077	4448533.651596
2021			
 0-4	17245.222223	8752.431175	8492.791047
 5-9	40365.342734	20761.861696	19603.481038
 10-14 	93683.360849	48175.955566	45507.405283
 15-19 	153165.217532	63777.697682	89387.519850
 20-24 	358880.374485	133289.051083	225591.323402
 25-29 	662162.978658	251724.920707	410438.057951
 30-34 	1038218.272915	415095.752839	623122.520076
 35-39 	1306979.331138	547471.935982	759507.395156
 40-44 	1262652.975913	547273.201491	715379.774422
 45-49 	962964.482118	429005.910639	533958.571479
 50-54 	655243.945868	287981.057214	367262.888655
 55-59 	442709.045781	180050.871403	262658.174378
 60-64 	302352.697658	108532.232351	193820.465307
 65-69 	186326.139011	61977.023745	124349.115266
 70-74 	102775.952170	32532.801547	70243.150623
 75-79 	52474.966171	16108.284651	36366.681520
 80+ 	26802.303584	7780.242794	19022.060790
Total	7665002.608806	3160291.232566	4504711.376240
2022			
 0-4	16083.215579	8163.225079	7919.990499
 5-9	31694.690305	16289.736123	15404.954182
 10-14 	82963.246716	42845.194651	40118.052065
 15-19 	153271.293302	63943.383993	89327.909308
 20-24 	361110.913160	134915.014794	226195.898366
 25-29 	639687.367672	244903.338965	394784.028707
 30-34 	991427.915084	396372.557192	595055.357892
 35-39 	1281268.053212	535267.272013	746000.781198
 40-44 	1290498.102225	556457.757156	734040.345070
 45-49 	1021212.831775	452174.317731	569038.514045
 50-54 	698653.163623	308053.757382	390599.406241
 55-59 	470613.317815	194440.408949	276172.908867
 60-64 	319668.336681	116541.470352	203126.866328
 65-69 	202038.150690	67114.316445	134923.834245
 70-74 	111878.349381	35067.551242	76810.798139
 75-79 	56493.933858	17057.875678	39436.058180
 80+ 	29476.350520	8354.491479	21121.859042
Total	7758039.231600	3197961.669225	4560077.562375
2023			
 0-4	15200.699574	7716.392328	7484.307247
 5-9	23593.242568	12113.537864	11479.704704
 10-14 	68745.390024	35628.799691	33116.590332
 15-19 	152452.498844	63729.785122	88722.713722
 20-24 	364967.624403	136900.846872	228066.777531
 25-29 	625994.557705	241580.340605	384414.217100
 30-34 	948092.448511	379714.927980	568377.520531
 35-39 	1246966.725495	519833.133834	727133.591661
 40-44 	1307586.031485	561396.506002	746189.525482
 45-49 	1076700.246508	473644.776524	603055.469984
 50-54 	745398.507066	329106.425673	416292.081393
 55-59 	500799.350327	209549.455294	291249.895032
 60-64 	337293.596170	125166.809723	212126.786446
 65-69 	217793.573481	72450.154940	145343.418541
 70-74 	121845.215663	37880.278811	83964.936851
 75-79 	60868.945584	18085.529602	42783.415982
 80+ 	32347.111616	8961.137235	23385.974381
Total	7846645.765023	3233458.838102	4613186.926921
2024			
 0-4	16030.316473	8146.753199	7883.563275
 5-9	19894.554679	10187.906480	9706.648200
 10-14 	54165.717457	28201.498361	25964.219096
 15-19 	149852.389583	62645.317357	87207.072226
 20-24 	371612.114998	140171.197091	231440.917907
 25-29 	618939.780106	240571.338884	378368.441222
 30-34 	909193.600673	365400.841447	543792.759227
 35-39 	1206117.983488	502122.877673	703995.105816
 40-44 	1313497.742982	562010.234256	751487.508726
 45-49 	1127469.405221	492730.600942	634738.804279
 50-54 	796197.888863	351457.957527	444739.931336
 55-59 	532048.561166	224637.057148	307411.504018
 60-64 	355826.767255	134606.702898	221220.064357
 65-69 	233349.115107	77979.964546	155369.150561
 70-74 	132658.662578	40964.581467	91694.081111
 75-79 	65729.484111	19233.620281	46495.863830
 80+ 	35401.413699	9592.334934	25809.078766
Total	7937985.498439	3270660.784490	4667324.713949
2025			
 0-4	17552.012329	8920.520611	8631.491718
 5-9	18524.682408	9466.334218	9058.348189
 10-14 	45503.314525	23755.207576	21748.106949
 15-19 	140670.706410	58154.311546	82516.394864
 20-24 	377731.609380	142947.713506	234783.895874
 25-29 	617511.779391	241643.445140	375868.334251
 30-34 	876084.187008	353862.613649	522221.573359
 35-39 	1161318.025613	483334.521831	677983.503782
 40-44 	1308604.471289	558374.264165	750230.207124
 45-49 	1171397.555259	508833.737329	662563.817930
 50-54 	847998.656455	372778.345606	475220.310849
 55-59 	566806.004285	241637.560143	325168.444142
 60-64 	376022.025521	145042.623644	230979.401877
 65-69 	248375.055860	83678.139684	164696.916176
 70-74 	144288.500669	44318.515064	99969.985605
 75-79 	71167.974732	20534.896351	50633.078381
 80+ 	38642.549143	10245.981809	28396.567334
Total	8028199.110277	3307528.731873	4720670.378404
2026			
 0-4	16937.329481	8608.774443	8328.555038
 5-9	17889.406622	9146.360150	8743.046472
 10-14 	38758.696582	20220.109205	18538.587377
 15-19 	129449.034199	52604.324973	76844.709226
 20-24 	381772.025805	144993.256655	236778.769150
 25-29 	621445.076388	244396.340524	377048.735864
 30-34 	849096.180026	345057.020204	504039.159821
 35-39 	1115352.699892	464560.865786	650791.834106
 40-44 	1293335.486733	550728.969403	742606.517330
 45-49 	1207023.476226	521444.502483	685578.973742
 50-54 	901095.236864	394866.802285	506228.434579
 55-59 	603971.537845	258549.565421	345421.972424
 60-64 	398048.421033	156217.877591	241830.543442
 65-69 	262880.625174	89618.163425	173262.461748
 70-74 	156532.741971	47891.777850	108640.964120
 75-79 	77337.151232	22040.152929	55296.998303
 80+ 	42071.170150	10919.058121	31152.112029
Total	8112996.296222	3341863.921450	4771132.374772
2027			
 0-4	16627.367766	8457.474266	8169.893501
 5-9	17914.933333	9161.819872	8753.113461
 10-14 	30758.239732	16005.734195	14752.505537
 15-19 	119472.901275	47657.241850	71815.659425
 20-24 	385784.017541	147051.928269	238732.089272
 25-29 	628971.594446	248223.248868	380748.345579
 30-34 	826783.733332	338203.145066	488580.588265
 35-39 	1070156.232800	446671.873847	623484.358954
 40-44 	1268483.769950	539393.652752	729090.117198
 45-49 	1233189.619960	530310.421224	702879.198736
 50-54 	954552.025546	415883.262681	538668.762865
 55-59 	643021.235472	276298.383062	366722.852410
 60-64 	422416.080610	168459.405663	253956.674948
 65-69 	277302.199385	95962.619106	181339.580279
 70-74 	169187.882366	51665.720018	117522.162348
 75-79 	84170.901356	23731.990338	60438.911017
 80+ 	45771.566713	11633.502786	34138.063927
Total	8194564.301583	3374771.423862	4819792.877721
2028			
 0-4	16756.880572	8526.507930	8230.372642
 5-9	18999.950902	9722.984925	9276.965976
 10-14 	23848.651451	12381.952485	11466.698966
 15-19 	116638.175118	46204.506677	70433.668440
 20-24 	381001.171455	144808.222008	236192.949447
 25-29 	637258.638020	252127.490238	385131.147782
 30-34 	813749.369545	335126.641234	478622.728311
 35-39 	1028105.118201	430636.741455	597468.376746
 40-44 	1235442.932363	524912.518859	710530.413505
 45-49 	1249339.104675	535257.446573	714081.658102
 50-54 	1005728.573587	435477.528603	570251.044984
 55-59 	685268.817637	294971.444511	390297.373126
 60-64 	448929.301025	181361.942398	267567.358628
 65-69 	292024.823955	102832.096058	189192.727896
 70-74 	181867.769086	55587.969671	126279.799416
 75-79 	91654.362786	25606.320434	66048.042352
 80+ 	49826.840208	12411.578359	37415.261850
Total	8276440.480588	3407953.892419	4868486.588169
2029			
 0-4	16609.223357	8450.335964	8158.887392
 5-9	19336.974214	9912.027335	9424.946879
 10-14 	19766.306081	10227.143311	9539.162770
 15-19 	106614.235407	40981.497572	65632.737835
 20-24 	377791.058417	143533.812673	234257.245744
 25-29 	647377.461384	256871.847526	390505.613858
 30-34 	808156.261728	334768.490720	473387.771007
 35-39 	990368.595179	416813.810107	573554.785072
 40-44 	1196383.604032	508300.146305	688083.457726
 45-49 	1255189.377825	536249.103499	718940.274326
 50-54 	1052882.568336	453060.739727	599821.828609
 55-59 	731424.379463	314882.539377	416541.840086
 60-64 	476509.595241	194283.279286	282226.315955
 65-69 	307597.018036	110403.480310	197193.537725
 70-74 	194378.289399	59662.424368	134715.865031
 75-79 	99784.053646	27660.907560	72123.146086
 80+ 	54313.187398	13273.811376	41039.376022
Total	8354482.189142	3439335.397018	4915146.792124
2030			
 0-4	16299.566042	8293.369821	8006.196220
 5-9	19085.250012	9790.866479	9294.383532
 10-14 	17912.781503	9246.897177	8665.884326
 15-19 	95167.064274	35020.476455	60146.587820
 20-24 	374130.262132	141931.855542	232198.406590
 25-29 	655410.730493	260464.957875	394945.772617
 30-34 	808980.763479	336906.484178	472074.279301
 35-39 	958149.775794	405583.621894	552566.153899
 40-44 	1153738.572148	490674.554485	663064.017664
 45-49 	1251046.724881	533327.552380	717719.172501
 50-54 	1094027.133305	468076.328967	625950.804337
 55-59 	778775.878178	333981.916209	444793.961969
 60-64 	507320.125264	208925.353525	298394.771739
 65-69 	324677.230925	118829.333341	205847.897584
 70-74 	206452.152040	63876.441907	142575.710133
 75-79 	108544.681947	29896.300570	78648.381377
 80+ 	59278.256946	14233.211427	45045.045518
Total	8428996.949361	3469059.522232	4959937.427129
2031			
 0-4	15526.262196	7900.954352	7625.307845
 5-9	19255.151220	9891.942200	9363.209020
 10-14 	17817.945149	9208.149043	8609.796106
 15-19 	87543.464224	31030.067839	56513.396384
 20-24 	366008.972548	137931.833173	228077.139375
 25-29 	660404.391524	262961.666912	397442.724612
 30-34 	815790.421789	341062.978559	474727.443231
 35-39 	931905.590833	396992.041888	534913.548945
 40-44 	1110223.636874	473112.848855	637110.788019
 45-49 	1237367.362533	526734.580927	710632.781605
 50-54 	1127812.084658	480061.268434	647750.816224
 55-59 	827560.164739	353883.379845	473676.784893
 60-64 	540471.744355	223541.256905	316930.487450
 65-69 	343422.854758	127891.527208	215531.327550
 70-74 	218102.884009	68291.910600	149810.973409
 75-79 	117794.284107	32282.526169	85511.757938
 80+ 	64805.944823	15312.314245	49493.630578
Total	8501813.160338	3498091.247154	5003721.913185
2032			
 0-4	14619.276574	7440.424233	7178.852341
 5-9	18979.425195	9763.218045	9216.207151
 10-14 	17741.182341	9178.054850	8563.127491
 15-19 	82338.329663	28280.001944	54058.327718
 20-24 	354600.742779	132183.786039	222416.956740
 25-29 	665121.765809	265448.962239	399672.803570
 30-34 	826155.912162	346345.165834	479810.746328
 35-39 	910400.121955	390356.401930	520043.720025
 40-44 	1067556.501904	456390.370506	611166.131399
 45-49 	1214741.162160	516692.247175	698048.914985
 50-54 	1153023.520069	488720.310572	664303.209497
 55-59 	876956.010326	372943.036420	504012.973907
 60-64 	575429.821187	238948.084699	336481.736488
 65-69 	364264.712957	137868.279081	226396.433876
 70-74 	229691.281908	73032.779218	156658.502690
 75-79 	127368.445105	34806.410291	92562.034813
 80+ 	70892.848635	16507.769767	54385.078868
Total	8569881.060729	3524905.302844	5044975.757885
2033			
 0-4	14224.146955	7239.303975	6984.842979
 5-9	18078.023631	9297.575372	8780.448259
 10-14 	18407.186198	9539.952720	8867.233478
 15-19 	79259.726773	26666.139261	52593.587512
 20-24 	349015.860562	129240.927129	219774.933433
 25-29 	661154.098547	263726.357502	397427.741045
 30-34 	836531.717930	351387.024198	485144.693733
 35-39 	898170.195710	387556.783787	510613.411924
 40-44 	1027858.314085	441366.141139	586492.172946
 45-49 	1184449.793010	503699.518153	680750.274857
 50-54 	1169092.620541	493869.601686	675223.018855
 55-59 	924510.172600	390843.088987	533667.083613
 60-64 	613384.743061	255205.497255	358179.245805
 65-69 	387050.928354	148423.293683	238627.634671
 70-74 	241539.259484	78192.487476	163346.772007
 75-79 	136967.196990	37434.650563	99532.546427
 80+ 	77571.021039	17825.077540	59745.943499
Total	8637265.005469	3551513.420426	5085751.585043
2034			
 0-4	13959.708829	7104.534502	6855.174327
 5-9	17411.633021	8953.443745	8458.189276
 10-14 	18667.785712	9702.073351	8965.712361
 15-19 	77491.697411	25766.364783	51725.332629
 20-24 	338342.499260	123586.011475	214756.487785
 25-29 	657483.380375	262285.476744	395197.903631
 30-34 	848512.109395	357228.859874	491283.249521
 35-39 	893586.219231	387666.643379	505919.575852
 40-44 	992221.394527	428378.554372	563842.840155
 45-49 	1148524.368515	488707.534661	659816.833853
 50-54 	1175693.809431	495442.501219	680251.308212
 55-59 	968606.116821	407051.523956	561554.592865
 60-64 	654961.467515	272578.977655	382382.489860
 65-69 	410843.233763	159018.862944	251824.370819
 70-74 	254115.512983	83911.479340	170204.033643
 75-79 	146440.553182	40172.413473	106268.139709
 80+ 	84884.192774	19272.710627	65611.482147
Total	8701745.682746	3576827.966101	5124917.716646
2035			
 0-4	13779.575238	7013.686214	6765.889024
 5-9	16979.979694	8733.624003	8246.355692
 10-14 	18352.663182	9551.867282	8800.795900
 15-19 	75490.793195	24752.344806	50738.448389
 20-24 	327379.585676	117949.620987	209429.964689
 25-29 	654464.012733	260940.586443	393523.426290
 30-34 	857501.022129	361506.279110	495994.743019
 35-39 	895809.481227	390531.952445	505277.528783
 40-44 	961740.773558	417780.161313	543960.612246
 45-49 	1109220.330938	472745.348678	636474.982260
 50-54 	1173045.758367	493447.456774	679598.301593
 55-59 	1007395.630306	421058.637475	586336.992831
 60-64 	697838.173242	289345.458965	408492.714277
 65-69 	437477.516292	171081.991254	266395.525037
 70-74 	267971.555765	90308.843189	177662.712576
 75-79 	155591.322267	43016.021958	112575.300309
 80+ 	92857.809281	20859.883145	71997.926137
Total	8762895.983091	3600623.764041	5162272.219051
2036			
 0-4	13672.519720	6960.259689	6712.260032
 5-9	16428.389058	8450.762776	7977.626282
 10-14 	18554.491481	9676.283415	8878.208066
 15-19 	75458.808243	24778.387423	50680.420820
 20-24 	319362.792675	113848.549491	205514.243185
 25-29 	647280.410394	257357.129818	389923.280576
 30-34 	862653.565625	364264.052845	498389.512780
 35-39 	904244.683100	395616.390950	508628.292150
 40-44 	936876.484586	409650.465861	527226.018725
 45-49 	1069080.433197	456818.512719	612261.920478
 50-54 	1161533.459046	488085.589984	673447.869062
 55-59 	1039592.662850	432429.815899	607162.846951
 60-64 	742112.584054	306858.282023	435254.302032
 65-69 	466284.834120	183153.224558	283131.609562
 70-74 	283246.614317	97205.385746	186041.228571
 75-79 	164434.606956	46010.758137	118423.848819
 80+ 	101458.927831	22584.520888	78874.406944
