south_africa_test	Total	Male	Female
 20-24 	632.309359	236.823523	395.485836
 25-29 	2198.517033	831.630684	1366.886349
 30-34 	5140.106884	2129.147481	3010.959403
 35-39 	7277.135614	3169.194257	4107.941356
 40-44 	8029.431269	3590.830459	4438.600810
 45-49 	8726.623802	3856.451419	4870.172383
 50-54 	9939.548061	4238.233254	5701.314807
 55-59 	10582.000590	4358.447876	6223.552713
 60-64 	9301.244282	3715.245514	5585.998768
 65-69 	6456.473860	2505.537671	3950.936188
 70-74 	3888.477013	1398.703469	2489.773544
 75-79 	2221.953725	674.330818	1547.622907
 80+ 	1599.019822	350.857944	1248.161878
Total	76309.153263	31210.166034	45098.987229
2042			
 0-4	60.334732	30.844799	29.489932
 5-9	78.411922	40.486092	37.925830
 10-14 	48.481453	25.344482	23.136970
 15-19 	131.665964	59.317433	72.348531
 20-24 	648.840884	243.827654	405.013230
 25-29 	2171.588056	817.832090	1353.755966
 30-34 	4985.951054	2053.231538	2932.719516
 35-39 	7384.846940	3224.912204	4159.934736
 40-44 	8156.689151	3656.793669	4499.895482
 45-49 	8588.693150	3823.013166	4765.679984
 50-54 	9609.750193	4117.381743	5492.368450
 55-59 	10399.810391	4288.719340	6111.091051
 60-64 	9501.584179	3784.776726	5716.807453
 65-69 	6837.993693	2639.960964	4198.032729
 70-74 	4136.161747	1494.119509	2642.042238
 75-79 	2352.092875	726.992170	1625.100706
 80+ 	1707.534863	378.021253	1329.513610
Total	76800.431246	31405.574831	45394.856415
2043			
 0-4	56.937978	29.113006	27.824972
 5-9	72.705758	37.541488	35.164270
 10-14 	46.717281	24.422855	22.294426
 15-19 	131.843838	59.245157	72.598681
 20-24 	652.468071	245.374888	407.093183
 25-29 	2186.441166	825.122373	1361.318794
 30-34 	4982.875525	2049.519917	2933.355608
 35-39 	7319.250402	3196.631984	4122.618418
 40-44 	8261.412269	3709.524301	4551.887969
 45-49 	8534.452755	3824.360263	4710.092492
 50-54 	9312.036487	4012.644476	5299.392012
 55-59 	10160.898826	4197.486645	5963.412181
 60-64 	9629.655295	3829.705638	5799.949657
 65-69 	7206.368485	2767.270033	4439.098453
 70-74 	4408.017116	1595.829526	2812.187591
 75-79 	2494.750153	782.511081	1712.239071
 80+ 	1819.346973	407.494679	1411.852293
Total	77276.178379	31593.798308	45682.380071
2044			
 0-4	53.269742	27.238832	26.030910
 5-9	68.364373	35.306907	33.057466
 10-14 	47.432331	24.814899	22.617433
 15-19 	126.769421	56.888606	69.880815
 20-24 	661.379779	249.381367	411.998412
 25-29 	2212.773475	839.238054	1373.535421
 30-34 	4910.126097	2010.129625	2899.996472
 35-39 	7265.501714	3172.827425	4092.674288
 40-44 	8383.673062	3772.165632	4611.507430
 45-49 	8549.914949	3852.480734	4697.434214
 50-54 	9051.644393	3925.608733	5126.035659
 55-59 	9881.850761	4092.081957	5789.768804
 60-64 	9685.105310	3849.790328	5835.314981
 65-69 	7548.432169	2883.695233	4664.736935
 70-74 	4706.553552	1704.968279	3001.585273
 75-79 	2644.190918	837.985981	1806.204937
 80+ 	1936.757463	439.936143	1496.821320
Total	77733.739507	31774.538736	45959.200771
2045			
 0-4	49.743128	25.436537	24.306591
 5-9	64.934416	33.545252	31.389164
 10-14 	46.070542	24.136711	21.933831
 15-19 	123.070120	55.104582	67.965539
 20-24 	660.987500	249.074859	411.912641
 25-29 	2204.539011	835.115485	1369.423526
 30-34 	4805.665655	1955.590176	2850.075479
 35-39 	7272.210015	3178.006931	4094.203083
 40-44 	8495.314587	3827.978332	4667.336255
 45-49 	8625.404326	3906.059555	4719.344770
 50-54 	8836.995116	3858.998698	4977.996418
 55-59 	9580.824414	3980.606783	5600.217631
 60-64 	9670.926955	3844.890518	5826.036437
 65-69 	7849.637629	2985.912140	4863.725489
 70-74 	5016.629006	1811.464611	3205.164396
 75-79 	2811.492701	901.646127	1909.846574
 80+ 	2061.628706	475.752059	1585.876647
Total	78176.073828	31949.319358	46226.754470
2046			
 0-4	47.900449	24.490667	23.409782
 5-9	62.549574	32.319498	30.230076
 10-14 	47.119201	24.688800	22.430400
 15-19 	121.196728	54.076298	67.120430
 20-24 	643.306899	241.408754	401.898144
 25-29 	2232.801477	848.015844	1384.785634
 30-34 	4753.764909	1927.928059	2825.836850
 35-39 	7215.494382	3150.678191	4064.816191
 40-44 	8581.068133	3874.086490	4706.981643
 45-49 	8755.245625	3978.751030	4776.494595
 50-54 	8672.122874	3813.400142	4858.722732
 55-59 	9278.848312	3871.131661	5407.716651
 60-64 	9589.233494	3816.195497	5773.037996
 65-69 	8100.935842	3071.100272	5029.835570
 70-74 	5336.237626	1922.724191	3413.513435
 75-79 	2994.922848	965.543148	2029.379700
 80+ 	2194.157423	514.013472	1680.143951
Total	78626.905797	32130.552017	46496.353781
2047			
 0-4	47.551012	24.296384	23.254628
 5-9	60.283441	31.146102	29.137339
 10-14 	48.006746	25.063353	22.943392
 15-19 	120.469716	53.540122	66.929594
 20-24 	645.836012	242.399609	403.436402
 25-29 	2250.025559	856.857011	1393.168548
 30-34 	4741.386483	1920.823518	2820.562964
 35-39 	7101.140868	3092.961266	4008.179602
 40-44 	8664.746195	3919.261039	4745.485156
 45-49 	8910.542125	4058.933912	4851.608213
 50-54 	8554.424989	3787.662712	4766.762276
 55-59 	8991.051839	3770.222221	5220.829618
 60-64 	9443.615661	3764.571608	5679.044054
 65-69 	8292.898914	3137.208323	5155.690591
 70-74 	5662.747346	2030.858128	3631.889218
 75-79 	3190.623906	1034.006135	2156.617772
 80+ 	2336.627677	555.968483	1780.659194
Total	79061.978490	32305.779929	46756.198561
2048			
 0-4	51.379540	26.226053	25.153487
 5-9	58.873126	30.397874	28.475252
 10-14 	44.978919	23.532660	21.446260
 15-19 	119.687137	52.950480	66.736657
 20-24 	648.828834	243.561119	405.267714
 25-29 	2254.353055	859.280975	1395.072080
 30-34 	4752.921537	1926.620104	2826.301433
 35-39 	7104.191670	3093.085089	4011.106580
 40-44 	8613.585353	3897.408163	4716.177190
 45-49 	9048.299321	4128.574879	4919.724443
 50-54 	8514.134257	3793.881275	4720.252981
 55-59 	8729.238639	3682.263417	5046.975222
 60-64 	9244.255815	3693.232199	5551.023616
 65-69 	8421.320691	3182.996074	5238.324617
 70-74 	5979.417020	2134.064919	3845.352101
 75-79 	3405.671900	1107.054550	2298.617350
 80+ 	2489.157859	600.552855	1888.605003
Total	79480.294673	32475.682685	47004.611988
2049			
 0-4	58.511609	29.875573	28.636035
 5-9	59.363474	30.628735	28.734739
 10-14 	42.850846	22.439420	20.411426
 15-19 	117.747467	51.955653	65.791814
 20-24 	636.036820	237.921752	398.115068
 25-29 	2273.825095	867.966730	1405.858365
 30-34 	4770.644567	1936.233225	2834.411342
 35-39 	7058.886191	3067.875910	3991.010281
 40-44 	8572.825795	3880.393574	4692.432221
 45-49 	9189.192462	4200.451666	4988.740796
 50-54 	8539.990380	3825.699617	4714.290763
 55-59 	8499.120537	3609.070595	4890.049942
 60-64 	9006.566310	3608.773525	5397.792785
 65-69 	8485.619564	3208.077380	5277.542184
 70-74 	6275.271858	2229.456218	4045.815641
 75-79 	3641.954981	1185.406173	2456.548808
 80+ 	2648.771027	646.242472	2002.528555
Total	79877.178982	32638.468216	47238.710766
2050			
 0-4	63.620424	32.493146	31.127279
 5-9	60.449933	31.172808	29.277125
 10-14 	41.577630	21.777986	19.799645
 15-19 	117.129078	51.619348	65.509730
 20-24 	627.408995	234.042118	393.366878
 25-29 	2283.617740	871.686004	1411.931736
 30-34 	4767.781029	1934.740372	2833.040657
 35-39 	6986.439673	3029.410853	3957.028820
 40-44 	8577.551101	3885.862110	4691.688992
 45-49 	9307.538437	4259.569834	5047.968602
 50-54 	8623.795605	3881.917311	4741.878294
 55-59 	8307.561763	3552.485095	4755.076669
 60-64 	8745.500977	3517.385409	5228.115568
 65-69 	8486.025163	3211.023960	5275.001203
 70-74 	6535.741655	2313.285836	4222.455819
 75-79 	3887.192039	1261.728957	2625.463082
 80+ 	2821.942448	698.006678	2123.935770
Total	80240.873691	32788.207825	47452.665866
