Vietnam_test	Total	Male	Female
 20-24 	17759.058982	12332.105061	5426.953921
 25-29 	32162.843926	24324.443519	7838.400407
 30-34 	36033.660008	28785.048362	7248.611646
 35-39 	30964.822280	25478.048865	5486.773415
 40-44 	22937.524090	19019.638044	3917.886046
 45-49 	15009.460200	12304.226281	2705.233919
 50-54 	8011.224350	6404.209212	1607.015138
 55-59 	3553.850520	2767.598155	786.252364
 60-64 	1861.823078	1462.369203	399.453875
 65-69 	1484.863095	1208.316984	276.546111
 70-74 	1373.195235	1089.029798	284.165437
 75-79 	833.280438	673.013301	160.267137
 80+ 	244.436128	219.703725	24.732404
Total	176267.435220	138464.204516	37803.230703
2007			
 0-4	416.683635	217.822113	198.861523
 5-9	221.352841	114.368158	106.984683
 10-14 	79.645333	40.689432	38.955901
 15-19 	3173.879101	1865.399018	1308.480083
 20-24 	17149.836425	11596.260483	5553.575942
 25-29 	32413.679038	23964.156179	8449.522859
 30-34 	37369.105601	29335.946400	8033.159201
 35-39 	32704.578424	26541.298240	6163.280183
 40-44 	24482.517731	20071.113746	4411.403985
 45-49 	16318.809846	13228.285759	3090.524087
 50-54 	9032.965089	7126.872587	1906.092502
 55-59 	4138.034001	3179.531841	958.502160
 60-64 	1987.208850	1527.100378	460.108472
 65-69 	1506.938645	1202.161491	304.777154
 70-74 	1374.904715	1072.366960	302.537755
 75-79 	900.858204	711.279165	189.579039
 80+ 	284.039415	249.049711	34.989704
Total	183555.036894	142043.701660	41511.335234
2008			
 0-4	439.921630	230.395418	209.526211
 5-9	275.560598	142.805819	132.754779
 10-14 	104.806476	53.702776	51.103700
 15-19 	2950.832036	1708.898945	1241.933091
 20-24 	16412.670482	10871.240809	5541.429673
 25-29 	32334.729645	23422.523897	8912.205748
 30-34 	38440.945156	29689.609611	8751.335545
 35-39 	34426.398758	27592.895782	6833.502975
 40-44 	26069.067877	21164.662062	4904.405815
 45-49 	17716.235697	14239.856132	3476.379565
 50-54 	10197.389608	7970.765656	2226.623952
 55-59 	4842.758659	3686.353022	1156.405637
 60-64 	2184.045702	1649.861497	534.184205
 65-69 	1548.310743	1213.169651	335.141092
 70-74 	1378.554314	1060.920655	317.633659
 75-79 	969.142687	750.768079	218.374607
 80+ 	333.851107	285.174489	48.676618
Total	190625.221173	145733.604301	44891.616873
2009			
 0-4	493.868051	258.938022	234.930029
 5-9	335.544347	174.272721	161.271626
 10-14 	139.385497	71.704650	67.680847
 15-19 	2729.879509	1575.850059	1154.029450
 20-24 	15600.286966	10186.600094	5413.686873
 25-29 	31955.985019	22742.945752	9213.039267
 30-34 	39277.528714	29878.195215	9399.333498
 35-39 	36104.742711	28617.722177	7487.020534
 40-44 	27617.381843	22233.162486	5384.219356
 45-49 	19173.655945	15320.995026	3852.660919
 50-54 	11467.059317	8910.168645	2556.890672
 55-59 	5648.567703	4272.939153	1375.628550
 60-64 	2465.917581	1840.771895	625.145686
 65-69 	1606.986057	1239.427405	367.558651
 70-74 	1385.993634	1055.994718	329.998916
 75-79 	1029.679174	785.892056	243.787118
 80+ 	393.529402	327.276195	66.253207
Total	197425.991470	149492.856269	47933.135200
2010			
 0-4	529.943053	278.018868	251.924185
 5-9	398.571518	207.345389	191.226129
 10-14 	187.380046	96.778236	90.601810
 15-19 	2515.655027	1458.756543	1056.898484
 20-24 	14771.747269	9567.778477	5203.968791
 25-29 	31295.344040	21945.824082	9349.519958
 30-34 	39898.871901	29922.947757	9975.924144
 35-39 	37563.405094	29465.981604	8097.423490
 40-44 	29264.228313	23390.688367	5873.539946
 45-49 	20664.677721	16443.776258	4220.901463
 50-54 	12814.484743	9927.611838	2886.872906
 55-59 	6543.344386	4931.075288	1612.269099
 60-64 	2841.401530	2105.741141	735.660388
 65-69 	1685.442194	1282.068050	403.374144
 70-74 	1398.686558	1057.558951	341.127607
 75-79 	1078.812653	814.494259	264.318393
 80+ 	461.848405	374.445941	87.402464
Total	203913.844450	153270.891050	50642.953401
2011			
 0-4	569.203301	298.514700	270.688601
 5-9	469.415086	244.486194	224.928892
 10-14 	216.221989	111.811863	104.410127
 15-19 	2289.406132	1335.239110	954.167022
 20-24 	13969.294193	9012.374558	4956.919635
 25-29 	30448.509679	21088.002093	9360.507586
 30-34 	40159.690683	29703.532814	10456.157869
 35-39 	38757.233264	30068.597479	8688.635785
 40-44 	30688.357177	24333.147401	6355.209776
 45-49 	22012.233266	17430.301362	4581.931904
 50-54 	14090.481711	10886.605257	3203.876455
 55-59 	7477.043646	5614.838407	1862.205239
 60-64 	3320.233756	2449.136978	871.096778
 65-69 	1775.747738	1331.984946	443.762792
 70-74 	1414.160229	1060.860042	353.300187
 75-79 	1103.995412	825.201233	278.794179
 80+ 	535.855774	424.194174	111.661599
Total	209297.083036	156218.828610	53078.254426
2012			
 0-4	621.258260	325.567660	295.690600
 5-9	532.095054	276.929659	255.165394
 10-14 	264.749639	136.874478	127.875161
 15-19 	2064.257605	1209.223482	855.034123
 20-24 	13129.343039	8466.948694	4662.394344
 25-29 	29389.650358	20137.586245	9252.064113
 30-34 	40062.435230	29204.476282	10857.958948
 35-39 	39564.804393	30299.170058	9265.634335
 40-44 	31925.180421	25061.465067	6863.715354
 45-49 	23181.381336	18228.351337	4953.030000
 50-54 	15235.771705	11715.120976	3520.650729
 55-59 	8400.913758	6273.080232	2127.833526
 60-64 	3862.518483	2831.603527	1030.914957
 65-69 	1889.837610	1395.916580	493.921031
 70-74 	1429.755762	1061.566682	368.189079
 75-79 	1109.236474	820.068526	289.167948
 80+ 	607.018923	468.619984	138.398939
Total	213270.208050	157912.569469	55357.638581
2013			
 0-4	642.427629	336.231866	306.195764
 5-9	573.207772	298.710079	274.497693
 10-14 	292.588524	151.438787	141.149737
 15-19 	1836.939848	1074.145222	762.794626
 20-24 	12173.898199	7847.705821	4326.192379
 25-29 	28124.020847	19092.923983	9031.096863
 30-34 	39528.271053	28416.167347	11112.103706
 35-39 	39939.525398	30182.798196	9756.727201
 40-44 	32892.479758	25555.608419	7336.871340
 45-49 	24110.555385	18819.797618	5290.757766
 50-54 	16176.565594	12382.482039	3794.083556
 55-59 	9276.439779	6891.772079	2384.667700
 60-64 	4434.691784	3232.165834	1202.525950
 65-69 	2035.093034	1482.421159	552.671875
 70-74 	1438.611635	1056.058647	382.552988
 75-79 	1098.734715	803.770242	294.964473
 80+ 	669.604210	505.222227	164.381983
Total	215243.655164	158129.419564	57114.235600
2014			
 0-4	588.820213	308.016786	280.803426
 5-9	623.979679	325.859969	298.119710
 10-14 	329.625331	170.919742	158.705589
 15-19 	1651.442077	961.874017	689.568060
 20-24 	11151.802793	7193.887972	3957.914821
 25-29 	26737.152166	18047.606098	8689.546068
 30-34 	38658.435876	27447.289146	11211.146730
 35-39 	40049.954811	29884.481381	10165.473430
 40-44 	33730.870489	25951.594074	7779.276415
 45-49 	24874.976674	19287.530730	5587.445944
 50-54 	16983.567225	12949.846041	4033.721184
 55-59 	10118.921153	7493.175953	2625.745200
 60-64 	5030.619245	3651.117513	1379.501732
 65-69 	2231.213126	1608.358132	622.854995
 70-74 	1449.332605	1051.692065	397.640540
 75-79 	1080.890424	784.338030	296.552394
 80+ 	723.196638	534.817765	188.378874
Total	216014.800526	157652.405413	58362.395113
2015			
 0-4	500.107642	261.559349	238.548293
 5-9	659.047759	344.958486	314.089273
 10-14 	381.930242	198.640842	183.289399
 15-19 	1550.661517	896.169850	654.491668
 20-24 	10202.267251	6580.907176	3621.360075
 25-29 	25441.032674	17107.663469	8333.369206
 30-34 	37545.140279	26374.805190	11170.335088
 35-39 	39831.650160	29362.580633	10469.069527
 40-44 	34128.740782	26003.316533	8125.424248
 45-49 	25520.895800	19659.050296	5861.845504
 50-54 	17563.339059	13343.542264	4219.796796
 55-59 	10842.060157	8013.210602	2828.849555
 60-64 	5609.023296	4059.090972	1549.932324
 65-69 	2472.085278	1770.226591	701.858687
 70-74 	1462.563733	1048.873146	413.690587
 75-79 	1056.884797	761.117060	295.767736
 80+ 	760.297069	553.256074	207.040995
Total	215527.727495	156338.968533	59188.758962
2016			
 0-4	375.934577	196.737278	179.197299
 5-9	668.683200	350.797870	317.885330
 10-14 	429.488787	223.816283	205.672503
 15-19 	1458.963224	842.311471	616.651753
 20-24 	9227.804655	5960.935364	3266.869291
 25-29 	23985.985973	16120.350436	7865.635537
 30-34 	35970.787789	25074.263229	10896.524559
 35-39 	38973.264905	28420.770558	10552.494347
 40-44 	33972.476357	25654.791425	8317.684933
 45-49 	25673.239023	19656.738572	6016.500451
 50-54 	17787.766863	13478.640739	4309.126123
 55-59 	11364.575659	8398.181102	2966.394557
 60-64 	6097.581547	4405.702168	1691.879379
 65-69 	2745.684218	1960.506346	785.177872
 70-74 	1466.373263	1040.059511	426.313752
 75-79 	1022.630024	732.249465	290.380559
 80+ 	776.527715	557.122766	219.404950
Total	211997.767779	153073.974584	58923.793195
2017			
 0-4	249.207989	130.688075	118.519914
 5-9	658.834359	346.292897	312.541462
 10-14 	470.680232	246.338893	224.341339
 15-19 	1390.873362	798.223056	592.650306
 20-24 	8293.253857	5352.733918	2940.519938
 25-29 	22403.040875	15067.456472	7335.584402
 30-34 	34116.314066	23651.990758	10464.323308
 35-39 	37682.340013	27206.741757	10475.598255
 40-44 	33301.209690	24923.977300	8377.232390
 45-49 	25535.599294	19432.912125	6102.687169
 50-54 	17744.254009	13410.995671	4333.258338
 55-59 	11700.488070	8649.428200	3051.059871
 60-64 	6507.226173	4698.653008	1808.573166
 65-69 	3030.373192	2161.034795	869.338396
 70-74 	1481.294586	1040.061281	441.233305
 75-79 	985.034204	701.362469	283.671735
 80+ 	776.830491	550.601280	226.229211
Total	206326.854461	148369.491954	57957.362506
2018			
 0-4	152.575726	80.039177	72.536549
 5-9	626.160230	329.630388	296.529842
 10-14 	519.882262	273.507058	246.375204
 15-19 	1350.577510	774.669089	575.908421
 20-24 	7499.903530	4842.841887	2657.061643
 25-29 	20781.401180	14007.580410	6773.820770
 30-34 	32207.916383	22260.821984	9947.094400
 35-39 	36167.347021	25871.558987	10295.788034
 40-44 	32332.897157	23970.961732	8361.935424
 45-49 	25248.868118	19077.994787	6170.873330
 50-54 	17540.260232	13211.252626	4329.007606
 55-59 	11904.089112	8798.724115	3105.364997
 60-64 	6872.621465	4960.731443	1911.890021
 65-69 	3325.151262	2368.906707	956.244555
 70-74 	1525.226150	1061.713671	463.512480
 75-79 	950.039172	671.457134	278.582037
 80+ 	767.850563	537.963160	229.887403
Total	199772.767072	143100.354355	56672.412717
2019			
 0-4	87.275968	45.621703	41.654265
 5-9	566.305067	298.856034	267.449033
 10-14 	566.473128	299.492570	266.980558
 15-19 	1340.137491	770.519117	569.618374
 20-24 	6879.757712	4452.125575	2427.632136
 25-29 	19172.566731	12957.373646	6215.193085
 30-34 	30391.586052	20984.735125	9406.850927
 35-39 	34559.573493	24519.380528	10040.192965
 40-44 	31257.875853	22942.696082	8315.179772
 45-49 	24900.459975	18664.614352	6235.845623
 50-54 	17276.426487	12952.753695	4323.672792
 55-59 	12024.474815	8879.952662	3144.522154
 60-64 	7215.642587	5208.161087	2007.481501
 65-69 	3628.631475	2582.689537	1045.941938
 70-74 	1609.459893	1113.419705	496.040188
 75-79 	923.549233	646.475159	277.074074
 80+ 	754.928914	523.040047	231.888868
Total	193155.124875	137841.906623	55313.218253
2020			
 0-4	66.650478	34.699357	31.951121
 5-9	461.547524	244.124665	217.422859
 10-14 	599.677333	318.527986	281.149347
 15-19 	1349.763936	780.890340	568.873596
 20-24 	6429.591996	4176.861344	2252.730652
 25-29 	17600.386419	11941.570349	5658.816070
 30-34 	28745.085240	19869.851060	8875.234179
 35-39 	32960.121378	23231.517102	9728.604276
 40-44 	30189.467010	21935.549576	8253.917434
 45-49 	24432.908052	18154.310107	6278.597945
 50-54 	17098.675918	12752.455996	4346.219923
 55-59 	12090.791931	8915.110733	3175.681197
 60-64 	7544.758044	5448.797835	2095.960209
 65-69 	3943.200917	2804.575932	1138.624985
 70-74 	1738.319779	1198.560539	539.759240
 75-79 	909.630704	629.917559	279.713145
 80+ 	741.619210	508.206555	233.412655
Total	186902.195869	132945.527035	53956.668834
2021			
 0-4	59.658262	30.999050	28.659212
 5-9	351.149940	185.962273	165.187667
 10-14 	617.137648	328.995304	288.142344
 15-19 	1400.981693	812.883607	588.098086
 20-24 	6126.696296	3996.960754	2129.735542
 25-29 	16141.107024	10995.777783	5145.329241
 30-34 	27296.720106	18918.513863	8378.206243
 35-39 	31446.490576	22064.879892	9381.610684
 40-44 	29177.947942	20992.936270	8185.011672
 45-49 	23976.592388	17654.990345	6321.602043
 50-54 	16959.622090	12569.367432	4390.254658
 55-59 	12118.036731	8916.684819	3201.351912
 60-64 	7862.925581	5683.922797	2179.002784
 65-69 	4260.878185	3028.579966	1232.298219
 70-74 	1920.117869	1322.997784	597.120086
 75-79 	909.193702	622.742831	286.450872
 80+ 	730.708389	495.372207	235.336182
Total	181355.964421	128622.566976	52733.397446
2022			
 0-4	54.626398	28.332281	26.294117
 5-9	248.335212	131.530114	116.805098
 10-14 	617.527911	329.970826	287.557085
 15-19 	1463.846660	851.337563	612.509097
 20-24 	5966.720273	3905.432692	2061.287581
 25-29 	14863.474556	10165.151053	4698.323503
 30-34 	25924.562588	18036.090869	7888.471719
 35-39 	30044.673936	21037.125151	9007.548785
 40-44 	28224.076065	20125.328628	8098.747436
 45-49 	23448.172122	17104.749413	6343.422709
 50-54 	16879.599061	12426.271711	4453.327349
 55-59 	12121.799042	8896.283034	3225.516008
 60-64 	8150.420953	5897.588164	2252.832790
 65-69 	4581.452990	3256.336134	1325.116856
 70-74 	2136.958948	1473.236030	663.722917
 75-79 	928.950552	630.237143	298.713409
 80+ 	721.825409	484.108562	237.716847
Total	176377.022676	124779.109370	51597.913306
2023			
 0-4	51.557936	26.702317	24.855618
 5-9	155.192036	82.140363	73.051673
 10-14 	589.339576	315.338388	274.001188
 15-19 	1546.668038	899.984514	646.683524
 20-24 	5917.221906	3883.486577	2033.735330
 25-29 	13808.610755	9479.277309	4329.333445
 30-34 	24549.397927	17158.200579	7391.197348
 35-39 	28784.569103	20160.476575	8624.092527
 40-44 	27303.064707	19322.461144	7980.603563
 45-49 	22873.658661	16529.276770	6344.381891
 50-54 	16827.261699	12297.899832	4529.361867
 55-59 	12097.761310	8851.065096	3246.696215
 60-64 	8394.337892	6079.518694	2314.819198
 65-69 	4903.682302	3488.055064	1415.627238
 70-74 	2378.322997	1641.529281	736.793715
 75-79 	973.846694	656.142406	317.704288
 80+ 	714.389300	473.855163	240.534138
Total	171868.882839	121345.410072	50523.472767
2024			
 0-4	48.094962	24.870207	23.224755
 5-9	91.866723	48.253184	43.613540
 10-14 	533.433747	286.030494	247.403253
 15-19 	1620.900438	943.222009	677.678429
 20-24 	5940.513242	3905.241691	2035.271551
 25-29 	13011.507564	8964.161363	4047.346201
 30-34 	23136.997109	16250.903000	6886.094109
 35-39 	27678.868706	19433.906077	8244.962629
 40-44 	26388.559810	18570.320243	7818.239567
 45-49 	22293.034456	15960.106937	6332.927519
 50-54 	16768.891864	12162.568318	4606.323545
 55-59 	12057.860014	8788.672651	3269.187363
 60-64 	8591.037907	6224.812064	2366.225843
 65-69 	5221.815635	3719.905220	1501.910414
 70-74 	2634.655135	1820.908343	813.746792
 75-79 	1047.782802	703.357098	344.425704
 80+ 	709.352161	465.213991	244.138170
Total	167775.172273	118272.452889	49502.719384
2025			
 0-4	44.500794	22.975706	21.525088
 5-9	70.887291	36.974503	33.912788
 10-14 	435.065205	233.680093	201.385113
 15-19 	1675.372246	975.076021	700.296226
 20-24 	6019.955528	3962.663461	2057.292067
 25-29 	12479.898844	8623.898938	3855.999906
 30-34 	21680.157785	15302.724785	6377.433000
 35-39 	26717.834084	18837.579540	7880.254544
 40-44 	25494.383090	17879.209245	7615.173845
 45-49 	21726.792288	15416.956368	6309.835919
 50-54 	16619.324407	11956.538687	4662.785720
 55-59 	12068.380977	8759.532915	3308.848061
 60-64 	8739.995969	6332.094804	2407.901165
 65-69 	5528.576604	3947.120364	1581.456240
 70-74 	2901.074725	2008.024621	893.050104
 75-79 	1151.701702	772.580180	379.121522
 80+ 	708.446039	459.414907	249.031133
Total	164062.347578	115527.045137	48535.302441
2026			
 0-4	40.847824	21.056966	19.790858
 5-9	62.418946	32.509343	29.909602
 10-14 	330.751879	177.681559	153.070320
 15-19 	1696.152652	987.933885	708.218767
 20-24 	6156.548484	4054.405445	2102.143039
 25-29 	12140.682265	8413.419634	3727.262631
 30-34 	20249.180472	14359.739397	5889.441075
 35-39 	25854.524817	18326.246063	7528.278753
 40-44 	24638.037601	17261.049663	7376.987937
 45-49 	21177.051410	14905.407549	6271.643861
 50-54 	16443.836009	11733.749992	4710.086017
 55-59 	12080.653413	8723.260973	3357.392440
 60-64 	8839.192510	6400.146367	2439.046144
 65-69 	5816.732998	4163.313859	1653.419139
 70-74 	3166.291622	2194.689070	971.602553
 75-79 	1289.445390	866.719514	422.725875
 80+ 	713.048578	457.368211	255.680367
Total	160695.396870	113078.697491	47616.699379
2027			
 0-4	37.312247	19.206815	18.105432
 5-9	56.070449	29.171379	26.899070
 10-14 	234.457609	125.719298	108.738311
 15-19 	1694.734984	988.245130	706.489855
 20-24 	6300.874949	4152.099734	2148.775215
 25-29 	11991.499802	8327.428746	3664.071056
 30-34 	18957.283384	13500.922600	5456.360783
 35-39 	24971.046369	17805.173119	7165.873249
 40-44 	23851.429529	16733.975183	7117.454346
 45-49 	20652.302564	14436.227499	6216.075065
 50-54 	16197.143946	11459.592476	4737.551470
 55-59 	12120.621000	8702.996993	3417.624008
 60-64 	8910.086503	6443.597952	2466.488551
 65-69 	6077.259852	4360.282474	1716.977377
 70-74 	3432.345488	2383.364784	1048.980703
 75-79 	1450.396294	977.901312	472.494982
 80+ 	728.192644	462.720372	265.472272
Total	157663.057612	110908.625867	46754.431744
2028			
 0-4	34.738880	17.863655	16.875225
 5-9	51.971989	27.020685	24.951304
 10-14 	148.103847	79.235571	68.868276
 15-19 	1640.705485	959.478046	681.227439
 20-24 	6475.649709	4265.113726	2210.535983
 25-29 	11993.872189	8343.735321	3650.136868
 30-34 	17869.976050	12774.629846	5095.346204
 35-39 	23989.556084	17210.049207	6779.506877
 40-44 	23166.865669	16312.855571	6854.010098
 45-49 	20143.842810	14007.139289	6136.703520
 50-54 	15906.330685	11157.948243	4748.382441
 55-59 	12173.919578	8686.316766	3487.602813
 60-64 	8955.263516	6464.324122	2490.939394
 65-69 	6303.593014	4532.449266	1771.143748
 70-74 	3699.434146	2574.823208	1124.610938
 75-79 	1627.853194	1101.237289	526.615906
 80+ 	757.080466	477.740333	279.340134
Total	154938.757312	108991.960144	45946.797168
2029			
 0-4	34.969760	17.973674	16.996086
 5-9	49.238495	25.565908	23.672587
 10-14 	88.880027	47.075618	41.804409
 15-19 	1557.625983	914.884414	642.741569
 20-24 	6625.464695	4361.549370	2263.915325
 25-29 	12092.617209	8423.835654	3668.781555
 30-34 	17047.466837	12227.171809	4820.295028
 35-39 	22890.656144	16518.472556	6372.183588
 40-44 	22592.112400	15994.727292	6597.385107
 45-49 	19638.257890	13612.015620	6026.242270
 50-54 	15604.189972	10853.903380	4750.286592
 55-59 	12218.945062	8660.254141	3558.690922
 60-64 	8986.574865	6470.092840	2516.482025
 65-69 	6494.390195	4677.148329	1817.241865
 70-74 	3963.760668	2766.600612	1197.160056
 75-79 	1815.792004	1232.363087	583.428917
 80+ 	802.276327	504.215063	298.061264
Total	152503.218531	107307.849367	45195.369165
2030			
 0-4	36.688150	18.844785	17.843365
 5-9	46.497701	24.109211	22.388490
 10-14 	69.168104	36.327337	32.840767
 15-19 	1440.285390	851.312150	588.973240
 20-24 	6727.440885	4427.696984	2299.743901
 25-29 	12268.080649	8556.546633	3711.534017
 30-34 	16506.131515	11870.821491	4635.310024
 35-39 	21682.439115	15731.901950	5950.537166
 40-44 	22111.667435	15758.301546	6353.365889
 45-49 	19147.351467	13259.366474	5887.984993
 50-54 	15305.395680	10561.451030	4743.944650
 55-59 	12193.047429	8578.976743	3614.070686
 60-64 	9053.540151	6497.885811	2555.654340
 65-69 	6649.297310	4793.418553	1855.878757
 70-74 	4219.805139	2955.213222	1264.591917
 75-79 	2011.433257	1369.356267	642.076991
 80+ 	864.330192	542.463101	321.867091
Total	150332.599569	105833.993287	44498.606282
2031			
 0-4	36.902999	18.949117	17.953882
 5-9	43.345080	22.440452	20.904628
 10-14 	61.403873	32.218444	29.185429
 15-19 	1321.298689	786.595972	534.702717
 20-24 	6768.669148	4456.015998	2312.653150
 25-29 	12504.301912	8728.303051	3775.998861
 30-34 	16177.037623	11662.082747	4514.954875
 35-39 	20456.815183	14915.522012	5541.293171
 40-44 	21678.487098	15560.488750	6117.998348
 45-49 	18682.155899	12956.542199	5725.613701
 50-54 	15011.472462	10284.749573	4726.722890
 55-59 	12142.621120	8480.405603	3662.215517
 60-64 	9120.301606	6518.338291	2601.963315
 65-69 	6766.326635	4880.002765	1886.323870
 70-74 	4462.010564	3135.871986	1326.138578
 75-79 	2207.474366	1506.907829	700.566536
 80+ 	945.536939	594.086718	351.450222
Total	148386.161196	104539.521508	43846.639688
2032			
 0-4	37.195911	19.098497	18.097415
 5-9	41.026518	21.205075	19.821443
 10-14 	55.632476	29.172519	26.459957
 15-19 	1226.550457	734.112090	492.438368
 20-24 	6753.194258	4450.009052	2303.185207
 25-29 	12742.260837	8902.000911	3840.259927
 30-34 	16058.156474	11597.214043	4460.942431
 35-39 	19331.680514	14155.557444	5176.123070
 40-44 	21183.975286	15314.537385	5869.437901
 45-49 	18263.556217	12714.683243	5548.872974
 50-54 	14728.656668	10031.900928	4696.755741
 55-59 	12032.443764	8337.958980	3694.484784
 60-64 	9205.734767	6548.177828	2657.556940
 65-69 	6860.999093	4947.172924	1913.826169
 70-74 	4683.631247	3302.524923	1381.106324
 75-79 	2404.932348	1646.410361	758.521987
 80+ 	1042.178625	656.254448	385.924176
Total	146651.805463	103407.990651	43243.814812
2033			
 0-4	36.933098	18.966450	17.966648
 5-9	39.714242	20.476370	19.237872
 10-14 	51.997704	27.236774	24.760930
 15-19 	1186.230959	711.022800	475.208159
 20-24 	6630.279383	4382.020185	2248.259197
 25-29 	12984.082927	9072.866718	3911.216209
 30-34 	16111.571690	11653.804721	4457.766969
 35-39 	18377.815360	13506.050588	4871.764772
 40-44 	20559.420594	14964.382447	5595.038147
 45-49 	17914.123973	12543.585021	5370.538952
 50-54 	14450.034836	9801.273697	4648.761140
 55-59 	11881.892945	8168.651143	3713.241802
 60-64 	9298.689788	6577.876400	2720.813388
 65-69 	6934.587272	4995.706801	1938.880471
 70-74 	4879.712592	3451.013351	1428.699240
 75-79 	2603.674504	1788.207347	815.467157
 80+ 	1152.012243	727.287841	424.724402
Total	145092.774111	102410.428656	42682.345455
2034			
 0-4	36.660413	18.826065	17.834347
 5-9	39.685300	20.450753	19.234547
 10-14 	48.651421	25.451174	23.200247
 15-19 	1140.943698	685.137162	455.806536
 20-24 	6494.250953	4303.913533	2190.337420
 25-29 	13175.877371	9207.497751	3968.379620
 30-34 	16269.286090	11782.903347	4486.382743
 35-39 	17665.017931	13021.983156	4643.034775
 40-44 	19791.298432	14494.519418	5296.779014
 45-49 	17635.856328	12438.049062	5197.807266
 50-54 	14165.074804	9588.447775	4576.627029
 55-59 	11715.445862	7990.953014	3724.492848
 60-64 	9382.217717	6597.459847	2784.757870
 65-69 	6995.333793	5030.643612	1964.690181
 70-74 	5049.203582	3579.268015	1469.935567
 75-79 	2800.687752	1930.348021	870.339732
 80+ 	1273.544185	806.135427	467.408758
Total	143679.035631	101521.987132	42157.048499
2035			
 0-4	36.504892	18.746254	17.758637
 5-9	39.674576	20.455437	19.219138
 10-14 	45.414284	23.728760	21.685524
 15-19 	1107.166197	664.962042	442.204155
 20-24 	6339.789176	4213.486950	2126.302226
 25-29 	13290.788883	9288.707752	4002.081132
 30-34 	16508.960355	11970.457670	4538.502685
 35-39 	17207.449954	12715.005371	4492.444583
 40-44 	18888.461882	13909.193614	4979.268268
 45-49 	17412.306871	12378.434930	5033.871941
 50-54 	13882.407745	9399.764280	4482.643465
 55-59 	11544.108159	7815.460953	3728.647206
 60-64 	9407.500073	6571.482373	2836.017700
 65-69 	7081.016536	5079.956290	2001.060246
 70-74 	5191.608791	3686.379133	1505.229657
 75-79 	2991.905599	2070.266097	921.639502
 80+ 	1406.690779	892.860270	513.830509
Total	142381.754751	100719.348177	41662.406574
2036			
 0-4	36.398824	18.691624	17.707200
 5-9	39.822502	20.555170	19.267332
 10-14 	42.538725	22.194188	20.344536
 15-19 	1082.619312	649.699757	432.919555
 20-24 	6174.578679	4114.511861	2060.066819
 25-29 	13318.411236	9311.070946	4007.340291
 30-34 	16805.462454	12195.389746	4610.072708
 35-39 	16944.808354	12546.436251	4398.372104
 40-44 	17937.590412	13272.312632	4665.277780
 45-49 	17202.459662	12328.226113	4874.233549
 50-54 	13609.825439	9240.439434	4369.386005
 55-59 	11369.457438	7645.894612	3723.562826
 60-64 	9409.868558	6528.732188	2881.136370
 65-69 	7164.065687	5121.149716	2042.915972
 70-74 	5304.866003	3770.853771	1534.012233
 75-79 	3173.243417	2204.469899	968.773518
 80+ 	1549.601279	986.167227	563.434052
Total	141165.617983	99976.795134	41188.822849
2037			
 0-4	36.294949	18.638213	17.656737
 5-9	39.657018	20.490628	19.166389
 10-14 	40.193448	20.942070	19.251378
 15-19 	1055.895954	633.222549	422.673405
 20-24 	6021.048508	4018.582568	2002.465940
 25-29 	13271.856068	9283.886784	3987.969285
 30-34 	17094.699490	12414.727034	4679.972456
 35-39 	16873.673903	12512.411611	4361.262292
 40-44 	17044.815136	12663.272665	4381.542471
 45-49 	16915.532492	12215.466857	4700.065635
 50-54 	13362.553135	9118.324639	4244.228496
 55-59 	11197.047906	7489.307101	3707.740806
 60-64 	9361.922050	6448.698502	2913.223548
 65-69 	7259.079774	5167.112818	2091.966956
 70-74 	5400.474038	3840.101535	1560.372503
 75-79 	3340.141576	2328.869229	1011.272347
 80+ 	1701.274215	1085.717492	615.556723
Total	140016.159660	99279.772293	40736.387367
2038			
 0-4	36.140760	18.558927	17.581833
 5-9	38.820096	20.067415	18.752681
 10-14 	38.837935	20.196957	18.640978
 15-19 	1030.171552	617.229620	412.941932
 20-24 	5908.589366	3942.674319	1965.915047
 25-29 	13106.368301	9183.402209	3922.966092
 30-34 	17367.719624	12616.012632	4751.706993
 35-39 	16961.546485	12593.434786	4368.111699
 40-44 	16277.187856	12133.824040	4143.363816
 45-49 	16496.762970	11996.200550	4500.562420
 50-54 	13158.239078	9041.155830	4117.083248
 55-59 	11022.189695	7345.220974	3676.968721
 60-64 	9278.676074	6344.582531	2934.093544
 65-69 	7357.793891	5210.875170	2146.918720
 70-74 	5478.922320	3894.247890	1584.674430
 75-79 	3489.302582	2440.734911	1048.567671
 80+ 	1860.780764	1191.120385	669.660379
Total	138908.049351	98609.539145	40298.510206
2039			
 0-4	35.930557	18.450801	17.479755
 5-9	38.227509	19.754637	18.472871
 10-14 	38.721996	20.144233	18.577763
 15-19 	1004.841698	601.436923	403.404775
 20-24 	5778.820023	3855.427923	1923.392100
 25-29 	12915.653548	9062.191443	3853.462105
 30-34 	17570.890600	12764.254388	4806.636211
 35-39 	17145.385861	12743.040489	4402.345372
 40-44 	15703.170750	11738.298487	3964.872264
 45-49 	15939.554212	11662.131015	4277.423197
 50-54 	12998.909843	9005.444303	3993.465540
 55-59 	10837.066146	7210.757292	3626.308854
 60-64 	9179.526291	6230.996992	2948.529299
 65-69 	7447.666491	5245.386632	2202.279859
 70-74 	5545.739124	3936.355351	1609.383773
 75-79 	3620.119570	2538.726539	1081.393031
